symbol,period,balance_identity,gross_profit_decomposes,cf_sums_to_net,cf_internal_roll,total_liabilities_identity,net_income_parent_identity,issuance_nonneg
VHF,2024,True,True,True,True,True,True,True
VHF,2025,True,True,True,True,True,True,True
VHG,2010,True,True,True,True,True,True,True
VHG,2011,True,True,True,True,True,True,True
VHG,2012,True,True,True,True,True,True,True
VHG,2015,True,True,True,True,True,True,True
VHG,2016,True,True,True,True,True,True,True
VHG,2018,True,True,True,True,True,True,True
VHG,2019,True,True,True,True,True,True,True
VHG,2020,True,True,True,True,True,True,True
VHG,2021,True,True,True,True,True,True,True
VHG,2022,True,True,True,True,True,True,True
VHG,2023,True,True,True,True,True,True,True
VHG,2024,True,True,True,True,True,True,True
VHG,2025,True,True,True,True,True,True,True
VHH,2010,True,True,True,True,True,True,True
VHH,2011,True,True,True,True,True,True,True
VHH,2012,True,True,True,True,True,True,True
VHH,2013,True,True,True,True,True,True,True
VHH,2014,True,True,True,True,True,True,True
VHH,2015,True,True,True,True,True,True,True
VHH,2016,True,True,True,True,True,True,True
VHH,2017,True,True,True,True,True,True,True
VHH,2018,True,True,True,True,True,True,True
VHH,2019,True,True,True,True,True,True,True
VHH,2020,True,True,True,True,True,True,True
VHH,2021,True,True,True,True,True,True,True
VHH,2022,True,True,True,True,True,True,True
VHH,2023,True,True,True,True,True,True,True
VHH,2024,True,True,True,True,True,True,True
VHH,2025,True,True,True,True,True,True,True
VHI,2018,True,True,True,True,True,True,True
VHI,2019,True,True,True,True,True,True,True
VHI,2020,True,True,True,True,True,True,True
VHL,2009,True,True,True,True,True,True,True
VHL,2010,True,True,True,True,True,True,True
VHL,2011,True,True,True,True,True,True,True
VHL,2012,True,True,True,True,True,True,True
VHL,2013,True,True,True,True,True,True,True
VHL,2015,True,True,True,True,True,True,True
VHL,2016,True,True,True,True,True,True,True
VHL,2017,True,True,True,True,True,True,True
VHL,2018,True,True,True,True,True,True,True
VHL,2019,True,True,True,True,True,True,True
VHL,2020,True,True,True,True,True,True,True
VHL,2021,True,True,True,True,True,True,True
VHL,2022,True,True,True,True,True,True,True
VHL,2023,True,True,True,True,True,True,True
VHL,2024,True,True,True,True,True,True,True
VHL,2025,True,True,True,True,True,True,True
VHM,2016,True,True,True,True,True,True,True
VHM,2017,True,True,True,True,True,True,True
VHM,2018,True,True,True,True,True,True,True
VHM,2019,True,True,True,True,True,True,True
VHM,2020,True,True,True,True,True,True,True
VHM,2021,True,True,True,True,True,True,True
VHM,2022,True,True,True,True,True,True,True
VHM,2023,True,True,True,True,True,True,True
VHM,2024,True,True,True,True,True,True,True
VHM,2025,True,True,True,True,True,True,True
VIC,2009,True,True,True,True,True,True,True
VIC,2010,True,True,True,True,True,True,True
VIC,2011,True,True,True,True,True,True,True
VIC,2012,True,True,True,True,True,True,True
VIC,2013,True,True,True,True,True,True,True
VIC,2014,True,True,True,True,True,True,True
VIC,2015,True,True,True,True,True,True,True
VIC,2016,True,True,True,True,True,True,True
VIC,2017,True,True,True,True,True,True,True
VIC,2018,True,True,True,True,True,True,True
VIC,2019,True,True,True,True,True,True,True
VIC,2020,True,True,True,True,True,True,True
VIC,2021,True,True,True,True,True,True,True
VIC,2022,True,True,True,True,True,True,True
VIC,2023,True,True,True,True,True,True,True
VIC,2024,True,True,True,True,True,True,True
VIC,2025,True,True,True,True,True,True,True
VID,2011,True,True,True,True,True,True,True
VID,2012,True,True,True,True,True,True,True
VID,2013,True,True,True,True,True,True,True
VID,2014,True,True,True,True,True,True,True
VID,2015,True,True,True,True,True,True,True
VID,2016,True,True,True,True,True,True,True
VID,2017,True,True,True,True,True,True,True
VID,2018,True,True,True,True,True,True,True
VID,2019,True,True,True,True,True,True,True
VID,2020,True,True,True,True,True,True,True
VID,2021,True,True,True,True,True,True,True
VID,2022,True,True,True,True,True,True,True
VID,2023,True,True,True,True,True,True,True
VID,2024,True,True,True,True,True,True,True
VID,2025,True,True,True,True,True,True,True
VIE,2010,True,True,True,True,True,True,True
VIE,2011,True,True,True,True,True,True,True
VIE,2012,True,True,True,True,True,True,True
VIE,2013,True,True,True,True,True,True,True
VIE,2014,True,True,True,True,True,True,True
VIE,2015,True,True,True,True,True,True,True
VIE,2016,True,True,True,True,True,True,True
VIE,2017,True,True,True,True,True,True,True
VIE,2018,True,True,True,True,True,True,True
VIE,2019,True,True,True,True,True,True,True
VIE,2021,True,True,True,True,True,True,True
VIE,2024,True,True,True,True,True,True,True
VIE,2025,True,True,True,True,True,True,True
VIF,2015,True,True,True,True,True,True,True
VIF,2016,True,True,True,True,True,True,True
VIF,2017,True,True,True,True,True,True,True
VIF,2018,True,True,True,True,True,True,True
VIF,2019,True,True,True,True,True,True,True
VIF,2020,True,True,True,True,True,True,True
VIF,2021,True,True,True,True,True,True,True
VIF,2022,True,True,True,True,True,True,True
VIF,2023,True,True,True,True,True,True,True
VIF,2024,True,True,True,True,True,True,True
VIF,2025,True,True,True,True,True,True,True
VIH,2015,True,True,True,True,True,True,True
VIH,2016,True,True,True,True,True,True,True
VIH,2017,True,True,True,True,True,True,True
VIH,2018,True,True,True,True,True,True,True
VIH,2019,True,True,True,True,True,True,True
VIH,2021,True,True,True,True,True,True,True
VIH,2022,True,True,True,True,True,True,True
VIH,2023,True,True,True,True,True,True,True
VIH,2024,True,True,True,True,True,True,True
VIH,2025,True,True,True,True,True,True,True
VIM,2015,True,True,True,True,True,True,True
VIM,2016,True,True,True,True,True,True,True
VIM,2017,True,True,True,True,True,True,True
VIM,2018,True,True,True,True,True,True,True
VIM,2019,True,True,True,True,True,True,True
VIM,2021,True,True,True,True,True,True,True
VIM,2022,True,True,True,True,True,True,True
VIM,2023,True,True,True,True,True,True,True
VIM,2024,True,True,True,True,True,True,True
VIM,2025,True,True,True,True,True,True,True
VIN,2011,True,True,True,True,True,True,True
VIN,2012,True,True,True,True,True,True,True
VIN,2013,True,True,True,True,True,True,True
VIN,2014,True,True,True,True,True,True,True
VIN,2015,True,True,True,True,True,True,True
VIN,2016,True,True,True,True,True,True,True
VIN,2017,True,True,True,True,True,True,True
VIN,2018,True,True,True,True,True,True,True
VIN,2019,True,True,True,True,True,True,True
VIN,2020,True,True,True,True,True,True,True
VIN,2021,True,True,True,True,True,True,True
VIN,2022,True,True,True,True,True,True,True
VIN,2023,True,True,True,True,True,True,True
VIN,2024,True,True,True,True,True,True,True
VIN,2025,True,True,True,True,True,True,True
VIP,2009,True,True,True,True,True,True,True
VIP,2010,True,True,True,True,True,True,True
VIP,2011,True,True,True,True,True,True,True
VIP,2012,True,True,True,True,True,True,True
VIP,2013,True,True,True,True,True,True,True
VIP,2014,True,True,True,True,True,True,True
VIP,2015,True,True,True,True,True,True,True
VIP,2016,True,True,True,True,True,True,True
VIP,2017,True,True,True,True,True,True,True
VIP,2018,True,True,True,True,True,True,True
VIP,2019,True,True,True,True,True,True,True
VIP,2020,True,True,True,True,True,True,True
VIP,2021,True,True,True,True,True,True,True
VIP,2022,True,True,True,True,True,True,True
VIP,2023,True,True,True,True,True,True,True
VIP,2024,True,True,True,True,True,True,True
VIP,2025,True,True,True,True,True,True,True
VIR,2009,True,True,True,True,True,True,True
VIR,2010,True,True,True,True,True,True,True
VIR,2011,True,True,True,True,True,True,True
VIR,2012,True,True,True,True,True,True,True
VIR,2013,True,True,True,True,True,True,True
VIR,2014,True,True,True,True,True,True,True
VIR,2015,True,True,True,True,True,True,True
VIR,2016,True,True,True,True,True,True,True
VIR,2017,True,True,True,True,True,True,True
VIR,2018,True,True,True,True,True,True,True
VIR,2019,True,True,True,True,True,True,True
VIR,2020,True,True,True,True,True,True,True
VIR,2021,True,True,True,True,True,True,True
VIR,2022,True,True,True,True,True,True,True
VIR,2023,True,True,True,True,True,True,True
VIR,2024,True,True,True,True,True,True,True
VIR,2025,True,True,True,True,True,True,True
VIS,2009,True,True,True,True,True,True,True
VIS,2010,True,True,True,True,True,True,True
VIS,2011,True,True,True,True,True,True,True
VIS,2012,True,True,True,True,True,True,True
VIS,2013,True,True,True,True,True,True,True
VIS,2014,True,True,True,True,True,True,True
VIS,2015,True,True,True,True,True,True,True
VIS,2016,True,True,True,True,True,True,True
VIS,2017,True,True,True,True,True,True,True
VIS,2018,True,True,True,True,True,True,True
VIS,2019,True,True,True,True,True,True,True
VIS,2020,True,True,True,True,True,True,True
VIS,2021,True,True,True,True,True,True,True
VIT,2009,True,True,True,True,True,True,True
VIT,2010,True,True,True,True,True,True,True
VIT,2011,True,True,True,True,True,True,True
VIT,2012,True,True,True,True,True,True,True
VIT,2013,True,True,True,True,True,True,True
VIT,2014,True,True,True,True,True,True,True
VIT,2015,True,True,True,True,True,True,True
VIT,2016,True,True,True,True,True,True,True
VIT,2017,True,True,True,True,True,True,True
VIT,2018,True,True,True,True,True,True,True
VIT,2019,True,True,True,True,True,True,True
VIT,2020,True,True,True,True,True,True,True
VIT,2021,True,True,True,True,True,True,True
VIT,2022,True,True,True,True,True,True,True
VIT,2023,True,True,True,True,True,True,True
VIT,2024,True,True,True,True,True,True,True
VIT,2025,True,True,True,True,True,True,True
VIW,2015,True,True,True,True,True,True,True
VIW,2016,True,True,True,True,True,True,True
VIW,2017,True,True,True,True,True,True,True
VIW,2018,True,True,True,True,True,True,True
VIW,2019,True,True,True,True,True,True,True
VIW,2020,True,True,True,True,True,True,True
VIW,2021,True,True,True,True,True,True,True
VIW,2022,True,True,True,True,True,True,True
VIW,2023,True,True,True,True,True,True,True
VIW,2024,True,True,True,True,True,True,True
VIW,2025,True,True,True,True,True,True,True
VJC,2013,True,True,True,True,True,True,True
VJC,2014,True,True,True,True,True,True,True
VJC,2015,True,True,True,True,True,True,True
VJC,2016,True,True,True,True,True,True,True
VJC,2017,True,True,True,True,True,True,True
VJC,2018,True,True,True,True,True,True,True
VJC,2019,True,True,True,True,True,True,True
VJC,2020,True,True,True,True,True,True,True
VJC,2021,True,True,True,True,True,True,True
VJC,2022,True,True,True,True,True,True,True
VJC,2023,True,True,True,True,True,True,True
VJC,2024,True,True,True,True,True,True,True
VJC,2025,True,True,True,True,True,True,True
VKC,2009,True,True,True,True,True,True,True
VKC,2010,True,True,True,True,True,True,True
VKC,2011,True,True,True,True,True,True,True
VKC,2012,True,True,True,True,True,True,True
VKC,2013,True,True,True,True,True,True,True
VKC,2014,True,True,True,True,True,True,True
VKC,2015,True,True,True,True,True,True,True
VKC,2016,True,True,True,True,True,True,True
VKC,2017,True,True,True,True,True,True,True
VKC,2018,True,True,True,True,True,True,True
VKC,2019,True,True,True,True,True,True,True
VKC,2020,True,True,True,True,True,True,True
VKC,2021,True,True,True,True,True,True,True
VKC,2022,True,True,True,True,True,True,True
VKC,2023,True,True,True,True,True,True,True
VKC,2024,True,True,True,True,True,True,True
VKC,2025,True,True,True,True,True,True,True
VKD,2009,True,True,True,True,True,True,True
VKD,2010,True,True,True,True,True,True,True
VKD,2012,True,True,True,True,True,True,True
VKD,2013,True,True,True,True,True,True,True
VKD,2014,True,True,True,True,True,True,True
VKD,2015,True,True,True,True,True,True,True
VKD,2016,True,True,True,True,True,True,True
VKD,2017,True,True,True,True,True,True,True
VKD,2018,True,True,True,True,True,True,True
VKD,2019,True,True,True,True,True,True,True
VKD,2020,True,True,True,True,True,True,True
VKD,2021,True,True,True,True,True,True,True
VKP,2010,True,True,True,True,True,True,True
VKP,2011,True,True,True,True,True,True,True
VKP,2012,True,True,True,True,True,True,True
VKP,2013,True,True,True,True,True,True,True
VLA,2010,True,True,True,True,True,True,True
VLA,2011,True,True,True,True,True,True,True
VLA,2012,True,True,True,True,True,True,True
VLA,2013,True,True,True,True,True,True,True
VLA,2014,True,True,True,True,True,True,True
VLA,2015,True,True,True,True,True,True,True
VLA,2016,True,True,True,True,True,True,True
VLA,2017,True,True,True,True,True,True,True
VLA,2018,True,True,True,True,True,True,True
VLA,2019,True,True,True,True,True,True,True
VLA,2020,True,True,True,True,True,True,True
VLA,2021,True,True,True,True,True,True,True
VLA,2022,True,True,True,True,True,True,True
VLA,2023,True,True,True,True,True,True,True
VLA,2024,True,True,True,True,True,True,True
VLA,2025,True,True,True,True,True,True,True
VLB,2011,True,True,True,True,True,True,True
VLB,2012,True,True,True,True,True,True,True
VLB,2013,True,True,True,True,True,True,True
VLB,2014,True,True,True,True,True,True,True
VLB,2016,True,True,True,True,True,True,True
VLB,2017,True,True,True,True,True,True,True
VLB,2018,True,True,True,True,True,True,True
VLB,2019,True,True,True,True,True,True,True
VLB,2020,True,True,True,True,True,True,True
VLB,2021,True,True,True,True,True,True,True
VLB,2022,True,True,True,True,True,True,True
VLB,2023,True,True,True,True,True,True,True
VLB,2024,True,True,True,True,True,True,True
VLB,2025,True,True,True,True,True,True,True
VLC,2015,True,True,True,True,True,True,True
VLC,2016,True,True,True,True,True,True,True
VLC,2017,True,True,True,True,True,True,True
VLC,2018,True,True,True,True,True,True,True
VLC,2019,True,True,True,True,True,True,True
VLC,2020,True,True,True,True,True,True,True
VLC,2021,True,True,True,True,True,True,True
VLC,2022,True,True,True,True,True,True,True
VLC,2023,True,True,True,True,True,True,True
VLC,2024,True,True,True,True,True,True,True
VLC,2025,True,True,True,True,True,True,True
VLF,2009,True,True,True,True,True,True,True
VLF,2010,True,True,True,True,True,True,True
VLF,2011,True,True,True,True,True,True,True
VLF,2012,True,True,True,True,True,True,True
VLF,2013,True,True,True,True,True,True,True
VLF,2014,True,True,True,True,True,True,True
VLF,2015,True,True,True,True,True,True,True
VLF,2016,True,True,True,True,True,True,True
VLF,2017,True,True,True,True,True,True,True
VLF,2018,True,True,True,True,True,True,True
VLF,2019,True,True,True,True,True,True,True
VLF,2020,True,True,True,True,True,True,True
VLF,2021,True,True,True,True,True,True,True
VLF,2022,True,True,True,True,True,True,True
VLG,2011,True,True,True,True,True,True,True
VLG,2012,True,True,True,True,True,True,True
VLG,2013,True,True,True,True,True,True,True
VLG,2014,True,True,True,True,True,True,True
VLG,2015,True,True,True,True,True,True,True
VLG,2016,True,True,True,True,True,True,True
VLG,2017,True,True,True,True,True,True,True
VLG,2018,True,True,True,True,True,True,True
VLG,2019,True,True,True,True,True,True,True
VLG,2020,True,True,True,True,True,True,True
VLG,2021,True,True,True,True,True,True,True
VLG,2022,True,True,True,True,True,True,True
VLG,2023,True,True,True,True,True,True,True
VLG,2024,True,True,True,True,True,True,True
VLG,2025,True,True,True,True,True,True,True
VLP,2018,True,True,True,True,True,True,True
VLP,2019,True,True,True,True,True,True,True
VLP,2020,True,True,True,True,True,True,True
VLP,2021,True,True,True,True,True,True,True
VLP,2022,True,True,True,True,True,True,True
VLP,2023,True,True,True,True,True,True,True
VLP,2024,True,True,True,True,True,True,True
VLP,2025,True,True,True,True,True,True,True
VLS,2024,True,True,True,True,True,True,True
VLS,2025,True,True,True,True,True,True,True
VLW,2014,True,True,True,True,True,True,True
VLW,2015,True,True,True,True,True,True,True
VLW,2016,True,True,True,True,True,True,True
VLW,2017,True,True,True,True,True,True,True
VLW,2018,True,True,True,True,True,True,True
VLW,2019,True,True,True,True,True,True,True
VLW,2020,True,True,True,True,True,True,True
VLW,2021,True,True,True,True,True,True,True
VLW,2022,True,True,True,True,True,True,True
VLW,2023,True,True,True,True,True,True,True
VLW,2024,True,True,True,True,True,True,True
VLW,2025,True,True,True,True,True,True,True
VMA,2009,True,True,True,True,True,True,True
VMA,2010,True,True,True,True,True,True,True
VMA,2011,True,True,True,True,True,True,True
VMA,2012,True,True,True,True,True,True,True
VMA,2013,True,True,True,True,True,True,True
VMA,2014,True,True,True,True,True,True,True
VMA,2015,True,True,True,True,True,True,True
VMA,2016,True,True,True,True,True,True,True
VMA,2017,True,True,True,True,True,True,True
VMA,2018,True,True,True,True,True,True,True
VMA,2019,True,True,True,True,True,True,True
VMA,2020,True,True,True,True,True,True,True
VMA,2021,True,True,True,True,True,True,True
VMA,2022,True,True,True,True,True,True,True
VMA,2023,True,True,True,True,True,True,True
VMA,2024,True,True,True,True,True,True,True
VMA,2025,True,True,True,True,True,True,True
VMC,2009,True,True,True,True,True,True,True
VMC,2010,True,True,True,True,True,True,True
VMC,2011,True,True,True,True,True,True,True
VMC,2012,True,True,True,True,True,True,True
VMC,2013,True,True,True,True,True,True,True
VMC,2014,True,True,True,True,True,True,True
VMC,2015,True,True,True,True,True,True,True
VMC,2016,True,True,True,True,True,True,True
VMC,2017,True,True,True,True,True,True,True
VMC,2018,True,True,True,True,True,True,True
VMC,2019,True,True,True,True,True,True,True
VMC,2020,True,True,True,True,True,True,True
VMC,2021,True,True,True,True,True,True,True
VMC,2022,True,True,True,True,True,True,True
VMC,2023,True,True,True,True,True,True,True
VMC,2024,True,True,True,True,True,True,True
VMC,2025,True,True,True,True,True,True,True
VMD,2009,True,True,True,True,True,True,True
VMD,2011,True,True,True,True,True,True,True
VMD,2013,True,True,True,True,True,True,True
VMD,2014,True,True,True,True,True,True,True
VMD,2015,True,True,True,True,True,True,True
VMD,2016,True,True,True,True,True,True,True
VMD,2017,True,True,True,True,True,True,True
VMD,2018,True,True,True,True,True,True,True
VMD,2019,True,True,True,True,True,True,True
VMD,2020,True,True,True,True,True,True,True
VMD,2021,True,True,True,True,True,True,True
VMD,2022,True,True,True,True,True,True,True
VMD,2023,True,True,True,True,True,True,True
VMD,2024,True,True,True,True,True,True,True
VMD,2025,True,True,True,True,True,True,True
VMG,2009,True,True,True,True,True,True,True
VMG,2010,True,True,True,True,True,True,True
VMG,2011,True,True,True,True,True,True,True
VMG,2012,True,True,True,True,True,True,True
VMG,2013,True,True,True,True,True,True,True
VMG,2014,True,True,True,True,True,True,True
VMG,2015,True,True,True,True,True,True,True
VMG,2016,True,True,True,True,True,True,True
VMG,2017,True,True,True,True,True,True,True
VMG,2018,True,True,True,True,True,True,True
VMG,2019,True,True,True,True,True,True,True
VMG,2020,True,True,True,True,True,True,True
VMG,2021,True,True,True,True,True,True,True
VMG,2022,True,True,True,True,True,True,True
VMG,2023,True,True,True,True,True,True,True
VMG,2024,True,True,True,True,True,True,True
VMG,2025,True,True,True,True,True,True,True
VMI,2014,True,True,True,True,True,True,True
VMI,2017,True,True,True,True,True,True,True
VMK,2021,True,True,True,True,True,True,True
VMK,2022,True,True,True,True,True,True,True
VMK,2023,True,True,True,True,True,True,True
VMK,2024,True,True,True,True,True,True,True
VMK,2025,True,True,True,True,True,True,True
VMS,2009,True,True,True,True,True,True,True
VMS,2010,True,True,True,True,True,True,True
VMS,2011,True,True,True,True,True,True,True
VMS,2012,True,True,True,True,True,True,True
VMS,2013,True,True,True,True,True,True,True
VMS,2014,True,True,True,True,True,True,True
VMS,2015,True,True,True,True,True,True,True
VMS,2016,True,True,True,True,True,True,True
VMS,2017,True,True,True,True,True,True,True
VMS,2018,True,True,True,True,True,True,True
VMS,2019,True,True,True,True,True,True,True
VMS,2020,True,True,True,True,True,True,True
VMS,2021,True,True,True,True,True,True,True
VMS,2022,True,True,True,True,True,True,True
VMS,2023,True,True,True,True,True,True,True
VMS,2024,True,True,True,True,True,True,True
VMS,2025,True,True,True,True,True,True,True
VMT,2019,True,True,True,True,True,True,True
VMT,2020,True,True,True,True,True,True,True
VMT,2021,True,True,True,True,True,True,True
VMT,2022,True,True,True,True,True,True,True
VMT,2023,True,True,True,True,True,True,True
VMT,2024,True,True,True,True,True,True,True
VMT,2025,True,True,True,True,True,True,True
VNA,2010,True,True,True,True,True,True,True
VNA,2011,True,True,True,True,True,True,True
VNA,2012,True,True,True,True,True,True,True
VNA,2013,True,True,True,True,True,True,True
VNA,2014,True,True,True,True,True,True,True
VNA,2015,True,True,True,True,True,True,True
VNA,2016,True,True,True,True,True,True,True
VNA,2017,True,True,True,True,True,True,True
VNA,2018,True,True,True,True,True,True,True
VNA,2019,True,True,True,True,True,True,True
VNA,2020,True,True,True,True,True,True,True
VNA,2021,True,True,True,True,True,True,True
VNA,2022,True,True,True,True,True,True,True
VNA,2023,True,True,True,True,True,True,True
VNA,2024,True,True,True,True,True,True,True
VNA,2025,True,True,True,True,True,True,True
VNB,2015,True,True,True,True,True,True,True
VNB,2016,True,True,True,True,True,True,True
VNB,2017,True,True,True,True,True,True,True
VNB,2018,True,True,True,True,True,True,True
VNB,2019,True,True,True,True,True,True,True
VNB,2020,True,True,True,True,True,True,True
VNB,2021,True,True,True,True,True,True,True
VNB,2022,True,True,True,True,True,True,True
VNB,2023,True,True,True,True,True,True,True
VNB,2024,True,True,True,True,True,True,True
VNB,2025,True,True,True,True,True,True,True
VNC,2010,True,True,True,True,True,True,True
VNC,2011,True,True,True,True,True,True,True
VNC,2012,True,True,True,True,True,True,True
VNC,2013,True,True,True,True,True,True,True
VNC,2014,True,True,True,True,True,True,True
VNC,2015,True,True,True,True,True,True,True
VNC,2016,True,True,True,True,True,True,True
VNC,2017,True,True,True,True,True,True,True
VNC,2018,True,True,True,True,True,True,True
VNC,2019,True,True,True,True,True,True,True
VNC,2020,True,True,True,True,True,True,True
VNC,2021,True,True,True,True,True,True,True
VNC,2022,True,True,True,True,True,True,True
VNC,2023,True,True,True,True,True,True,True
VNC,2024,True,True,True,True,True,True,True
VNC,2025,True,True,True,True,True,True,True
VNE,2011,True,True,True,True,True,True,True
VNE,2012,True,True,True,True,True,True,True
VNE,2013,True,True,True,True,True,True,True
VNE,2014,True,True,True,True,True,True,True
VNE,2015,True,True,True,True,True,True,True
VNE,2016,True,True,True,True,True,True,True
VNE,2017,True,True,True,True,True,True,True
VNE,2018,True,True,True,True,True,True,True
VNE,2019,True,True,True,True,True,True,True
VNE,2020,True,True,True,True,True,True,True
VNE,2021,True,True,True,True,True,True,True
VNE,2022,True,True,True,True,True,True,True
VNE,2023,True,True,True,True,True,True,True
VNE,2024,True,True,True,True,True,True,True
VNE,2025,True,True,True,True,True,True,True
VNF,2009,True,True,True,True,True,True,True
VNF,2010,True,True,True,True,True,True,True
VNF,2011,True,True,True,True,True,True,True
VNF,2012,True,True,True,True,True,True,True
VNF,2013,True,True,True,True,True,True,True
VNF,2014,True,True,True,True,True,True,True
VNF,2015,True,True,True,True,True,True,True
VNF,2016,True,True,True,True,True,True,True
VNF,2017,True,True,True,True,True,True,True
VNF,2018,True,True,True,True,True,True,True
VNF,2019,True,True,True,True,True,True,True
VNF,2020,True,True,True,True,True,True,True
VNF,2021,True,True,True,True,True,True,True
VNF,2022,True,True,True,True,True,True,True
VNF,2023,True,True,True,True,True,True,True
VNF,2024,True,True,True,True,True,True,True
VNF,2025,True,True,True,True,True,True,True
VNG,2010,True,True,True,True,True,True,True
VNG,2011,True,True,True,True,True,True,True
VNG,2012,True,True,True,True,True,True,True
VNG,2013,True,True,True,True,True,True,True
VNG,2014,True,True,True,True,True,True,True
VNG,2015,True,True,True,True,True,True,True
VNG,2016,True,True,True,True,True,True,True
VNG,2017,True,True,True,True,True,True,True
VNG,2018,True,True,True,True,True,True,True
VNG,2019,True,True,True,True,True,True,True
VNG,2020,True,True,True,True,True,True,True
VNG,2021,True,True,True,True,True,True,True
VNG,2022,True,True,True,True,True,True,True
VNG,2023,True,True,True,True,True,True,True
VNG,2024,True,True,True,True,True,True,True
VNG,2025,True,True,True,True,True,True,True
VNH,2010,True,True,True,True,True,True,True
VNH,2011,True,True,True,True,True,True,True
VNH,2012,True,True,True,True,True,True,True
VNH,2013,True,True,True,True,True,True,True
VNH,2014,True,True,True,True,True,True,True
VNH,2015,True,True,True,True,True,True,True
VNH,2016,True,True,True,True,True,True,True
VNH,2017,True,True,True,True,True,True,True
VNH,2018,True,True,True,True,True,True,True
VNH,2019,True,True,True,True,True,True,True
VNH,2020,True,True,True,True,True,True,True
VNH,2021,True,True,True,True,True,True,True
VNH,2022,True,True,True,True,True,True,True
VNH,2023,True,True,True,True,True,True,True
VNH,2024,True,True,True,True,True,True,True
VNH,2025,True,True,True,True,True,True,True
VNI,2009,True,True,True,True,True,True,True
VNI,2010,True,True,True,True,True,True,True
VNI,2011,True,True,True,True,True,True,True
VNI,2012,True,True,True,True,True,True,True
VNI,2013,True,True,True,True,True,True,True
VNI,2014,True,True,True,True,True,True,True
VNI,2015,True,True,True,True,True,True,True
VNI,2016,True,True,True,True,True,True,True
VNI,2017,True,True,True,True,True,True,True
VNI,2018,True,True,True,True,True,True,True
VNI,2019,True,True,True,True,True,True,True
VNI,2020,True,True,True,True,True,True,True
VNI,2021,True,True,True,True,True,True,True
VNI,2022,True,True,True,True,True,True,True
VNI,2023,True,True,True,True,True,True,True
VNI,2024,True,True,True,True,True,True,True
VNI,2025,True,True,True,True,True,True,True
VNL,2009,True,True,True,True,True,True,True
VNL,2010,True,True,True,True,True,True,True
VNL,2011,True,True,True,True,True,True,True
VNL,2012,True,True,True,True,True,True,True
VNL,2013,True,True,True,True,True,True,True
VNL,2014,True,True,True,True,True,True,True
VNL,2015,True,True,True,True,True,True,True
VNL,2016,True,True,True,True,True,True,True
VNL,2017,True,True,True,True,True,True,True
VNL,2018,True,True,True,True,True,True,True
VNL,2019,True,True,True,True,True,True,True
VNL,2020,True,True,True,True,True,True,True
VNL,2021,True,True,True,True,True,True,True
VNL,2022,True,True,True,True,True,True,True
VNL,2023,True,True,True,True,True,True,True
VNL,2024,True,True,True,True,True,True,True
VNL,2025,True,True,True,True,True,True,True
VNM,2009,True,True,True,True,True,True,True
VNM,2010,True,True,True,True,True,True,True
VNM,2011,True,True,True,True,True,True,True
VNM,2012,True,True,True,True,True,True,True
VNM,2013,True,True,True,True,True,True,True
VNM,2014,True,True,True,True,True,True,True
VNM,2015,True,True,True,True,True,True,True
VNM,2016,True,True,True,True,True,True,True
VNM,2017,True,True,True,True,True,True,True
VNM,2018,True,True,True,True,True,True,True
VNM,2019,True,True,True,True,True,True,True
VNM,2020,True,True,True,True,True,True,True
VNM,2021,True,True,True,True,True,True,True
VNM,2022,True,True,True,True,True,True,True
VNM,2023,True,True,True,True,True,True,True
VNM,2024,True,True,True,True,True,True,True
VNM,2025,True,True,True,True,True,True,True
VNN,2012,True,True,True,True,True,True,True
VNN,2013,True,True,True,True,True,True,True
VNN,2014,True,True,True,True,True,True,True
VNN,2015,True,True,True,True,True,True,True
VNN,2016,True,True,True,True,True,True,True
VNN,2017,True,True,True,True,True,True,True
VNP,2013,True,True,True,True,True,True,True
VNP,2014,True,True,True,True,True,True,True
VNP,2015,True,True,True,True,True,True,True
VNP,2016,True,True,True,True,True,True,True
VNP,2017,True,True,True,True,True,True,True
VNP,2018,True,True,True,True,True,True,True
VNP,2019,True,True,True,True,True,True,True
VNP,2020,True,True,True,True,True,True,True
VNP,2021,True,True,True,True,True,True,True
VNP,2022,True,True,True,True,True,True,True
VNP,2023,True,True,True,True,True,True,True
VNP,2024,True,True,True,True,True,True,True
VNP,2025,True,True,True,True,True,True,True
VNS,2009,True,True,True,True,True,True,True
VNS,2010,True,True,True,True,True,True,True
VNS,2011,True,True,True,True,True,True,True
VNS,2012,True,True,True,True,True,True,True
VNS,2013,True,True,True,True,True,True,True
VNS,2014,True,True,True,True,True,True,True
VNS,2015,True,True,True,True,True,True,True
VNS,2016,True,True,True,True,True,True,True
VNS,2017,True,True,True,True,True,True,True
VNS,2018,True,True,True,True,True,True,True
VNS,2019,True,True,True,True,True,True,True
VNS,2020,True,True,True,True,True,True,True
VNS,2021,True,True,True,True,True,True,True
VNS,2022,True,True,True,True,True,True,True
VNS,2023,True,True,True,True,True,True,True
VNS,2024,True,True,True,True,True,True,True
VNS,2025,True,True,True,True,True,True,True
VNT,2009,True,True,True,True,True,True,True
VNT,2010,True,True,True,True,True,True,True
VNT,2011,True,True,True,True,True,True,True
VNT,2012,True,True,True,True,True,True,True
VNT,2013,True,True,True,True,True,True,True
VNT,2014,True,True,True,True,True,True,True
VNT,2015,True,True,True,True,True,True,True
VNT,2016,True,True,True,True,True,True,True
VNT,2017,True,True,True,True,True,True,True
