,ID,CatID,Exchange,IndustryName1,IndustryName2,IndustryName3,Code,Name,TotalShares,URL,FirstTradeDate
313,4169,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DHB,CTCP Phân đạm và Hóa chất Hà Bắc,272200000,https://finance.vietstock.vn/DHB-ctcp-phan-dam-va-hoa-chat-ha-bac.htm,2017-07-25 17:00:00
314,1800,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,DHC,CTCP Đông Hải Bến Tre,96591206,https://finance.vietstock.vn/DHC-ctcp-dong-hai-ben-tre.htm,2009-07-22 17:00:00
315,2467,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DHD,CTCP Dược Vật tư Y tế Hải Dương,48594304,https://finance.vietstock.vn/DHD-ctcp-duoc-vat-tu-y-te-hai-duong.htm,2017-05-04 17:00:00
316,822,1,HOSE,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DHG,CTCP Dược Hậu Giang,130746071,https://finance.vietstock.vn/DHG-ctcp-duoc-hau-giang.htm,2006-12-20 17:00:00
317,3250,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,DHM,CTCP Đầu tư và Thương mại DHM,34535699,https://finance.vietstock.vn/DHM-ctcp-dau-tu-va-thuong-mai-dhm.htm,2012-07-23 17:00:00
318,1656,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DHN,CTCP Dược phẩm Hà Nội,6290900,https://finance.vietstock.vn/DHN-ctcp-duoc-pham-ha-noi.htm,2018-04-18 17:00:00
319,3307,2,HNX,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,DHP,CTCP Điện cơ Hải Phòng,9492200,https://finance.vietstock.vn/DHP-ctcp-dien-co-hai-phong.htm,2013-03-20 17:00:00
320,1395,2,HNX,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DHT,CTCP Dược phẩm Hà Tây,90575551,https://finance.vietstock.vn/DHT-ctcp-duoc-pham-ha-tay.htm,2008-12-02 17:00:00
321,787,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DIC,CTCP Đầu tư và Thương mại DIC,26585840,https://finance.vietstock.vn/DIC-ctcp-dau-tu-va-thuong-mai-dic.htm,2020-08-17 17:00:00
322,1982,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DID,CTCP DIC - Đồng Tiến,15622552,https://finance.vietstock.vn/DID-ctcp-dic-dong-tien.htm,2009-12-09 17:00:00
323,1554,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DIG,Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng,796431191,https://finance.vietstock.vn/DIG-tong-cong-ty-co-phan-dau-tu-phat-trien-xay-dung.htm,2009-08-18 17:00:00
324,1751,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,DIH,CTCP Đầu tư Phát triển Xây dựng - Hội An,6879164,https://finance.vietstock.vn/DIH-ctcp-dau-tu-phat-trien-xay-dung-hoi-an.htm,2011-04-26 17:00:00
325,3018,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DKC,CTCP Chợ Lạng Sơn,2288540,https://finance.vietstock.vn/DKC-ctcp-cho-lang-son.htm,2020-07-13 17:00:00
326,5716,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DKG,CTCP Tập đoàn Damik,14375000,https://finance.vietstock.vn/DKG-ctcp-tap-doan-damik.htm,2025-04-21 17:00:00
327,2075,2,HNX,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,DL1,CTCP Tập đoàn Alpha Seven,116858731,https://finance.vietstock.vn/DL1-ctcp-tap-doan-alpha-seven.htm,2010-03-09 17:00:00
328,2691,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DLD,CTCP Du lịch Đắk Lắk,9307415,https://finance.vietstock.vn/DLD-ctcp-du-lich-dak-lak.htm,2011-04-07 17:00:00
329,1551,1,HOSE,Công nghiệp,Vận tải,Hạ tầng giao thông,DLG,CTCP Tập đoàn Đức Long Gia Lai,299309720,https://finance.vietstock.vn/DLG-ctcp-tap-doan-duc-long-gia-lai.htm,2010-06-21 17:00:00
330,2133,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,DLR,CTCP Địa ốc Đà Lạt,4500000,https://finance.vietstock.vn/DLR-ctcp-dia-oc-da-lat.htm,2019-05-30 17:00:00
331,2332,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Phân phối hàng công nghiệp,DLT,CTCP Du lịch và Thương mại - Vinacomin,2500056,https://finance.vietstock.vn/DLT-ctcp-du-lich-va-thuong-mai-vinacomin.htm,2015-11-15 17:00:00
332,4710,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,DM7,CTCP Dệt May 7,15411100,https://finance.vietstock.vn/DM7-ctcp-det-may-7.htm,2018-10-14 17:00:00
333,788,1,HOSE,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DMC,CTCP Xuất nhập khẩu Y Tế DOMESCO,34727465,https://finance.vietstock.vn/DMC-ctcp-xuat-nhap-khau-y-te-domesco.htm,2006-12-24 17:00:00
334,2880,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,DMN,CTCP Domenal,12500000,https://finance.vietstock.vn/DMN-ctcp-domenal.htm,2021-11-21 17:00:00
335,4573,5,UPCoM,Tiện ích,Tiện ích,Điện,DNA,CTCP Điện Nước An Giang,56329567,https://finance.vietstock.vn/DNA-ctcp-dien-nuoc-an-giang.htm,2017-10-18 17:00:00
336,1962,2,HNX,Tiện ích,Tiện ích,Điện,DNC,CTCP Điện Nước Lắp máy Hải Phòng,10034681,https://finance.vietstock.vn/DNC-ctcp-dien-nuoc-lap-may-hai-phong.htm,2009-12-22 17:00:00
337,2012,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DND,CTCP Đầu tư Xây dựng và Vật liệu Đồng Nai,12834000,https://finance.vietstock.vn/DND-ctcp-dau-tu-xay-dung-va-vat-lieu-dong-nai.htm,2016-11-08 17:00:00
338,4476,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,DNE,CTCP Môi trường Đô thị Đà Nẵng,5773600,https://finance.vietstock.vn/DNE-ctcp-moi-truong-do-thi-da-nang.htm,2017-04-04 17:00:00
339,4516,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,DNH,CTCP Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,422400000,https://finance.vietstock.vn/DNH-ctcp-thuy-dien-da-nhim-ham-thuan-da-mi.htm,2017-06-18 17:00:00
340,2940,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,DNL,CTCP Logistics Cảng Đà Nẵng,4310000,https://finance.vietstock.vn/DNL-ctcp-logistics-cang-da-nang.htm,2011-08-17 17:00:00
341,2159,5,UPCoM,Chăm sóc sức khỏe,Thiết bị và dịch vụ chăm sóc sức khỏe,Thiết bị và vật tư chăm sóc sức khỏe,DNM,Tổng Công ty cổ phần Y tế DANAMECO,5253070,https://finance.vietstock.vn/DNM-tong-cong-ty-co-phan-y-te-danameco.htm,2023-08-06 17:00:00
342,4525,5,UPCoM,Tiện ích,Tiện ích,Nước,DNN,CTCP Cấp nước Đà Nẵng,57964061,https://finance.vietstock.vn/DNN-ctcp-cap-nuoc-da-nang.htm,2017-07-16 17:00:00
343,789,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DNP,CTCP DNP Holding,140974846,https://finance.vietstock.vn/DNP-ctcp-dnp-holding.htm,2009-06-28 17:00:00
344,1649,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DNT,CTCP Du lịch Đồng Nai,7459675,https://finance.vietstock.vn/DNT-ctcp-du-lich-dong-nai.htm,2020-02-23 17:00:00
345,3853,5,UPCoM,Tiện ích,Tiện ích,Nước,DNW,CTCP Cấp nước Đồng Nai,120000000,https://finance.vietstock.vn/DNW-ctcp-cap-nuoc-dong-nai.htm,2016-03-15 17:00:00
346,3075,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DOC,CTCP Vật tư Nông Nghiệp Đồng Nai,10000000,https://finance.vietstock.vn/DOC-ctcp-vat-tu-nong-nghiep-dong-nai.htm,2016-12-18 17:00:00
347,2845,5,UPCoM,Năng lượng,Năng lượng,Dầu khí,DOP,CTCP Vận tải Xăng dầu Đồng Tháp,4719950,https://finance.vietstock.vn/DOP-ctcp-van-tai-xang-dau-dong-thap.htm,2015-10-29 17:00:00
348,4117,5,UPCoM,Chăm sóc sức khỏe,Thiết bị và dịch vụ chăm sóc sức khỏe,Thương mại và dịch vụ chăm sóc sức khỏe,DP1,CTCP Dược phẩm Trung ương CPC1,20979000,https://finance.vietstock.vn/DP1-ctcp-duoc-pham-trung-uong-cpc1.htm,2018-06-11 17:00:00
349,4496,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DP2,CTCP Dược phẩm Trung ương 2,20000000,https://finance.vietstock.vn/DP2-ctcp-duoc-pham-trung-uong-2.htm,2017-05-18 17:00:00
350,2124,2,HNX,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DP3,CTCP Dược phẩm Trung ương 3,21499933,https://finance.vietstock.vn/DP3-ctcp-duoc-pham-trung-uong-3.htm,2015-07-16 17:00:00
351,45,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DPC,CTCP Nhựa Đà Nẵng,2237280,https://finance.vietstock.vn/DPC-ctcp-nhua-da-nang.htm,2024-05-27 17:00:00
352,2364,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,DPG,CTCP Tập đoàn Đạt Phương,118587096,https://finance.vietstock.vn/DPG-ctcp-tap-doan-dat-phuong.htm,2018-05-21 17:00:00
353,2871,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DPH,CTCP Dược phẩm Hải Phòng,3000000,https://finance.vietstock.vn/DPH-ctcp-duoc-pham-hai-phong.htm,2017-01-19 17:00:00
354,994,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DPM,Tổng công ty Phân bón và Hóa chất Dầu khí - CTCP,679990761,https://finance.vietstock.vn/DPM-tong-cong-ty-phan-bon-va-hoa-chat-dau-khi-ctcp.htm,2007-11-04 17:00:00
355,1661,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DPP,CTCP Dược Đồng Nai,3000010,https://finance.vietstock.vn/DPP-ctcp-duoc-dong-nai.htm,2010-05-18 17:00:00
356,1013,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DPR,CTCP Cao su Đồng Phú,86885932,https://finance.vietstock.vn/DPR-ctcp-cao-su-dong-phu.htm,2007-11-29 17:00:00
357,1059,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,DQC,CTCP Tập đoàn Điện Quang,34359416,https://finance.vietstock.vn/DQC-ctcp-tap-doan-dien-quang.htm,2008-02-20 17:00:00
358,790,1,HOSE,Tiêu dùng không thiết yếu,Xe và linh kiện,Linh kiện xe,DRC,CTCP Cao su Đà Nẵng,154429283,https://finance.vietstock.vn/DRC-ctcp-cao-su-da-nang.htm,2006-12-28 17:00:00
359,4775,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DRG,CTCP Cao su Đắk Lắk,1658400,https://finance.vietstock.vn/DRG-ctcp-cao-su-dak-lak.htm,2019-12-10 17:00:00
360,2613,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,DRH,CTCP DRH Holdings,124353866,https://finance.vietstock.vn/DRH-ctcp-drh-holdings.htm,2010-07-25 17:00:00
361,4500,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DRI,CTCP Đầu tư Cao su Đắk Lắk,73200000,https://finance.vietstock.vn/DRI-ctcp-dau-tu-cao-su-dak-lak.htm,2017-05-22 17:00:00
362,2825,1,HOSE,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,DRL,CTCP Thủy điện - Điện Lực 3,9500000,https://finance.vietstock.vn/DRL-ctcp-thuy-dien-dien-luc-3.htm,2012-04-10 17:00:00
363,4517,2,HNX,Công nghiệp,Vận tải,Hạ tầng giao thông,DS3,CTCP DS3,10669730,https://finance.vietstock.vn/DS3-ctcp-ds3.htm,2017-08-20 17:00:00
364,1328,1,HOSE,Tài chính,Dịch vụ tài chính,Thị trường vốn,DSC,CTCP Chứng khoán DSC,278471711,https://finance.vietstock.vn/DSC-ctcp-chung-khoan-dsc.htm,2024-10-23 17:00:00
365,4899,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DSD,CTCP DHC Suối Đôi,58399756,https://finance.vietstock.vn/DSD-ctcp-dhc-suoi-doi.htm,2022-05-16 17:00:00
366,1329,1,HOSE,Tài chính,Dịch vụ tài chính,Thị trường vốn,DSE,CTCP Chứng khoán DNSE,428249806,https://finance.vietstock.vn/DSE-ctcp-chung-khoan-dnse.htm,2024-06-30 17:00:00
367,1691,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Sản phẩm xây dựng,DSG,CTCP Kính Đáp Cầu,30000000,https://finance.vietstock.vn/DSG-ctcp-kinh-dap-cau.htm,2017-08-10 17:00:00
368,5715,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,DSH,CTCP Đông Sơn Holding,35000000,https://finance.vietstock.vn/DSH-ctcp-dong-son-holding.htm,2025-04-21 17:00:00
369,2346,1,HOSE,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DSN,CTCP Công viên nước Đầm Sen,12083009,https://finance.vietstock.vn/DSN-ctcp-cong-vien-nuoc-dam-sen.htm,2010-10-25 17:00:00
370,4216,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DSP,CTCP Dịch vụ Du lịch Phú Thọ,118684000,https://finance.vietstock.vn/DSP-ctcp-dich-vu-du-lich-phu-tho.htm,2018-10-16 17:00:00
371,1033,2,HNX,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Bán lẻ chuyên doanh,DST,CTCP Đầu tư Sao Thăng Long,32300000,https://finance.vietstock.vn/DST-ctcp-dau-tu-sao-thang-long.htm,2007-10-15 17:00:00
372,2617,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DTA,CTCP Đệ Tam,19504499,https://finance.vietstock.vn/DTA-ctcp-de-tam.htm,2010-07-15 17:00:00
373,907,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DTC,CTCP Viglacera Đông Triều,10000000,https://finance.vietstock.vn/DTC-ctcp-viglacera-dong-trieu.htm,2025-04-03 17:00:00
374,4584,2,HNX,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DTD,CTCP Đầu tư Phát triển Thành Đạt,73353788,https://finance.vietstock.vn/DTD-ctcp-dau-tu-phat-trien-thanh-dat.htm,2017-11-15 17:00:00
375,2116,2,HNX,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DTG,CTCP Dược phẩm Tipharco,9605318,https://finance.vietstock.vn/DTG-ctcp-duoc-pham-tipharco.htm,2023-07-11 17:00:00
376,1653,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DTH,CTCP Dược - Vật tư Y Tế Thanh Hóa,7471614,https://finance.vietstock.vn/DTH-ctcp-duoc-vat-tu-y-te-thanh-hoa.htm,2022-04-17 17:00:00
377,4632,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DTI,CTCP Đầu tư Đức Trung,13488800,https://finance.vietstock.vn/DTI-ctcp-dau-tu-duc-trung.htm,2018-01-04 17:00:00
378,4018,2,HNX,Tiện ích,Tiện ích,Điện,DTK,Tổng Công ty Điện lực TKV - CTCP,682767475,https://finance.vietstock.vn/DTK-tong-cong-ty-dien-luc-tkv-ctcp.htm,2020-12-24 17:00:00
379,2435,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,DTL,CTCP Đại Thiên Lộc,61435604,https://finance.vietstock.vn/DTL-ctcp-dai-thien-loc.htm,2010-06-03 17:00:00
380,4816,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DTP,CTCP Dược phẩm CPC1 Hà Nội,40572559,https://finance.vietstock.vn/DTP-ctcp-duoc-pham-cpc1-ha-noi.htm,2020-06-17 17:00:00
381,791,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Bao bì và vật chứa,DTT,CTCP Kỹ nghệ Đô Thành,8151820,https://finance.vietstock.vn/DTT-ctcp-ky-nghe-do-thanh.htm,2006-12-21 17:00:00
382,4783,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,DUS,CTCP Dịch vụ Đô thị Đà Lạt,5614300,https://finance.vietstock.vn/DUS-ctcp-dich-vu-do-thi-da-lat.htm,2020-01-07 17:00:00
383,1730,5,UPCoM,Năng lượng,Năng lượng,Dầu khí,DVC,CTCP Thương mại Dịch vụ Tổng hợp Cảng Hải Phòng,10793670,https://finance.vietstock.vn/DVC-ctcp-thuong-mai-dich-vu-tong-hop-cang-hai-phong.htm,2013-12-12 17:00:00
384,4851,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DVG,CTCP Đại Việt Group DVG,28000000,https://finance.vietstock.vn/DVG-ctcp-dai-viet-group-dvg.htm,2021-01-13 17:00:00
385,4903,2,HNX,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DVM,CTCP Dược liệu Việt Nam,47057787,https://finance.vietstock.vn/DVM-ctcp-duoc-lieu-viet-nam.htm,2022-07-18 17:00:00
386,4322,5,UPCoM,Chăm sóc sức khỏe,"Dược phẩm, công nghệ sinh học và khoa học sự sống",Dược phẩm,DVN,Tổng Công ty Dược Việt Nam - CTCP,237000000,https://finance.vietstock.vn/DVN-tong-cong-ty-duoc-viet-nam-ctcp.htm,2017-05-18 17:00:00
387,1505,1,HOSE,Công nghiệp,Vận tải,Hạ tầng giao thông,DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,40000000,https://finance.vietstock.vn/DVP-ctcp-dau-tu-va-phat-trien-cang-dinh-vu.htm,2009-11-30 17:00:00
388,5726,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,Dịch vụ tiêu dùng khác,DVT,Trung tâm đào tạo nghiệp vụ Giao thông vận tải Bình Định,279300,https://finance.vietstock.vn/DVT-trung-tam-dao-tao-nghiep-vu-giao-thong-van-tai-binh-dinh.htm,2025-07-17 17:00:00
389,4681,5,UPCoM,Tiện ích,Tiện ích,Nước,DVW,CTCP Dịch vụ và Xây dựng Cấp nước Đồng Nai,2345000,https://finance.vietstock.vn/DVW-ctcp-dich-vu-va-xay-dung-cap-nuoc-dong-nai.htm,2018-06-05 17:00:00
390,4886,5,UPCoM,Tiện ích,Tiện ích,Nước,DWC,CTCP Cấp nước Đắk Lắk,20172800,https://finance.vietstock.vn/DWC-ctcp-cap-nuoc-dak-lak.htm,2021-12-21 17:00:00
391,4441,5,UPCoM,Tiện ích,Tiện ích,Nước,DWS,CTCP Cấp nước và Môi trường đô thị Đồng Tháp,25918130,https://finance.vietstock.vn/DWS-ctcp-cap-nuoc-va-moi-truong-do-thi-dong-thap.htm,2019-01-23 17:00:00
392,1914,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,DXG,CTCP Bluemarq Group,1269852451,https://finance.vietstock.vn/DXG-ctcp-bluemarq-group.htm,2009-12-21 17:00:00
393,2610,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",DXL,CTCP Du Lịch và Xuất nhập khẩu Lạng Sơn,3957900,https://finance.vietstock.vn/DXL-ctcp-du-lich-va-xuat-nhap-khau-lang-son.htm,2010-06-27 17:00:00
394,792,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,DXP,CTCP Cảng Đoạn Xá,59910133,https://finance.vietstock.vn/DXP-ctcp-cang-doan-xa.htm,2009-06-07 17:00:00
395,4868,1,HOSE,Bất động sản,Bất động sản,Dịch vụ bất động sản,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,579103124,https://finance.vietstock.vn/DXS-ctcp-dich-vu-bat-dong-san-dat-xanh.htm,2021-07-14 17:00:00
396,1116,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,DXV,CTCP VICEM Vật liệu Xây dựng Đà Nẵng,9900000,https://finance.vietstock.vn/DXV-ctcp-vicem-vat-lieu-xay-dung-da-nang.htm,2008-02-25 17:00:00
397,3232,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,E12,CTCP Xây dựng Điện VNECO12,1200000,https://finance.vietstock.vn/E12-ctcp-xay-dung-dien-vneco12.htm,2019-12-30 17:00:00
398,3747,1,HOSE,Tài chính,Dịch vụ tài chính,Thị trường vốn,E1VFVN30,Quỹ ETF DCVFMVN30,169900000,https://finance.vietstock.vn/E1VFVN30-quy-etf-dcvfmvn30.htm,2014-10-05 17:00:00
399,4766,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,E29,CTCP Đầu tư Xây dựng và Kỹ thuật 29,5000000,https://finance.vietstock.vn/E29-ctcp-dau-tu-xay-dung-va-ky-thuat-29.htm,2019-11-04 17:00:00
400,908,2,HNX,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,EBS,CTCP Sách Giáo dục tại Thành phố Hà Nội,10219484,https://finance.vietstock.vn/EBS-ctcp-sach-giao-duc-tai-thanh-pho-ha-noi.htm,2006-12-20 17:00:00
401,1785,2,HNX,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,ECI,CTCP Tập Đoàn ECI,1860000,https://finance.vietstock.vn/ECI-ctcp-tap-doan-eci.htm,2009-06-15 17:00:00
402,5692,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,ECO,CTCP Nhựa sinh thái Việt Nam,29999985,https://finance.vietstock.vn/ECO-ctcp-nhua-sinh-thai-viet-nam.htm,2024-10-07 17:00:00
403,1829,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,EFI,CTCP Đầu tư Tài chính Giáo dục,10880000,https://finance.vietstock.vn/EFI-ctcp-dau-tu-tai-chinh-giao-duc.htm,2017-04-23 17:00:00
404,4218,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,EGL,CTCP Môi trường Đô thị Gia Lâm,7600000,https://finance.vietstock.vn/EGL-ctcp-moi-truong-do-thi-gia-lam.htm,2025-11-05 17:00:00
405,1171,1,HOSE,Tài chính,Tổ chức tín dụng,Ngân hàng,EIB,Ngân hàng TMCP Xuất nhập khẩu Việt Nam,1868810607,https://finance.vietstock.vn/EIB-ngan-hang-tmcp-xuat-nhap-khau-viet-nam.htm,2009-10-26 17:00:00
406,2952,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,EIC,CTCP EVN Quốc tế,36677145,https://finance.vietstock.vn/EIC-ctcp-evn-quoc-te.htm,2017-02-27 17:00:00
407,1804,2,HNX,Dịch vụ truyền thông,Truyền thông và giải trí,Truyền thông,EID,CTCP Đầu tư và Phát triển Giáo dục Hà Nội,15000000,https://finance.vietstock.vn/EID-ctcp-dau-tu-va-phat-trien-giao-duc-ha-noi.htm,2009-08-10 17:00:00
