,symbol,year,tolerance,bs_balances_passed,bs_balances_delta,is_pretax_profit_passed,is_pretax_profit_delta,cf_indirect_ties_to_cash_passed,cf_indirect_ties_to_cash_delta,cf_direct_ties_to_cash_passed,cf_direct_ties_to_cash_delta,cfo_methods_agree_passed,cfo_methods_agree_delta,cash_change,cfo_indirect,cfo_direct,cfi_indirect,cfi_direct,cff_indirect,cff_direct,fx_effect_indirect,fx_effect_direct
0,SSH,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SSH,2019,1.0,True,0.0,True,0.0,,,,,,,,640683607284.0,,-586416496768.0,,0.0,,-4850903.0,0.0
0,SSH,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,10061059127.0,1561270507402.0,,-2296041857638.0,,744833024624.0,,-615261.0,0.0
0,SSH,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,96196593671.0,900375010405.0,,-430982556124.0,,-373195860610.0,,0.0,0.0
0,SSH,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-13517926121.0,-1354979115496.0,,147493492208.0,,1193967697167.0,,0.0,0.0
0,SSH,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-48278035152.0,-1521931014721.0,,1980174264130.0,,-506521284561.0,,0.0,0.0
0,SSH,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,381169670986.0,-1615833282915.0,,1505745969340.0,,491256984561.0,,0.0,0.0
0,SSH,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,204601449589.0,-1057389974758.0,,1065757124347.0,,196234300000.0,,0.0,0.0
0,DT4,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2015,1.0,True,0.0,True,0.0,,,,,,,,-4651193519.0,,-3167311908.0,,4770873107.0,,0.0,0.0
0,DT4,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,-1573346606.0,-6850909537.0,,-2093386202.0,,7370949133.0,,0.0,0.0
0,DT4,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,164276791.0,-2326362567.0,,-873612202.0,,3364251560.0,,0.0,0.0
0,DT4,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,1998390625.0,4256133045.0,,-1987112978.0,,-270629442.0,,0.0,0.0
0,DT4,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,-2097501250.0,-1925157887.0,,-25902711.0,,-146440652.0,,0.0,0.0
0,DT4,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,2088985130.0,3219926960.0,,-740720684.0,,-390221146.0,,0.0,0.0
0,DT4,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,6195701937.0,4985387321.0,,-177673970.0,,1387988586.0,,0.0,0.0
0,DT4,2022,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DT4,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBB,2019,1.0,True,0.0,True,0.0,,,,,,,,370559445616.0,,-73917197280.0,,-312518201969.0,,-6275028.0,0.0
0,SBB,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,79280368063.0,220342662167.0,,-12267042621.0,,-128806924289.0,,11672806.0,0.0
0,SBB,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,187879466667.0,339564388754.0,,30478597385.0,,-182154884755.0,,-8634717.0,0.0
0,SBB,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-90605926487.0,64117454276.0,,-56537056832.0,,-98290835777.0,,104511846.0,0.0
0,SBB,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-32764321188.0,192095516302.0,,-19410452278.0,,-205817861328.0,,368476116.0,0.0
0,SBB,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,-105493470844.0,-55146425217.0,,105258429100.0,,-157161631381.0,,1556156654.0,0.0
0,SBB,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,84460627540.0,155249631887.0,,76837118743.0,,-147636639807.0,,10516717.0,0.0
0,PLE,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,PLE,2019,1.0,True,0.0,True,0.0,,,,,,,,9932406756.0,,-2922748647.0,,-1620000000.0,,0.0,0.0
0,PLE,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-9836928032.0,4420342160.0,,-12190020800.0,,-2065500000.0,,-1749392.0,0.0
0,PLE,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-562471881.0,4907077165.0,,-3890766447.0,,-1579500000.0,,717401.0,0.0
0,PLE,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-2407505306.0,-5414849254.0,,4101868258.0,,-1093500000.0,,-1024310.0,0.0
0,PLE,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,4835425377.0,-4954285905.0,,10936967957.0,,-1154250000.0,,6993325.0,0.0
0,PLE,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,4484270801.0,-2204557516.0,,2978188797.0,,3702223710.0,,8415810.0,0.0
0,PLE,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-7403501194.0,-4490552479.0,,122106643.0,,-3040842323.0,,5786965.0,0.0
0,SBG,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SBG,2019,1.0,True,0.0,True,0.0,,,,,,,,-99806976971.0,,-1015669823.0,,4916777770.0,,0.0,0.0
0,SBG,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,37605650713.0,100530722861.0,,-84542714084.0,,21617641936.0,,0.0,0.0
0,SBG,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,26199854229.0,27792039863.0,,-166670241322.0,,165097741240.0,,-19685552.0,0.0
0,SBG,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,11737046747.0,-105983125457.0,,-80517944492.0,,198238116696.0,,0.0,0.0
0,SBG,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-37900742811.0,20545716026.0,,-37836445615.0,,-20610013222.0,,0.0,0.0
0,SBG,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,-4959388963.0,-78593919159.0,,-21216529202.0,,94851059398.0,,0.0,0.0
0,SBG,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-1760532352.0,-11242341251.0,,-235612271301.0,,245095420000.0,,-1339800.0,0.0
0,GEE,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,GEE,2019,1.0,True,0.0,True,0.0,,,,,,,,-51479818622.0,,-2200348161199.0,,2316840990183.0,,133345447.0,0.0
0,GEE,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,275293943358.0,1347528255068.0,,-560733835458.0,,-511394856274.0,,-105619978.0,0.0
0,GEE,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,607005112024.0,-1186225233634.0,,-1818198865040.0,,3612303123437.0,,-873912739.0,0.0
0,GEE,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-700117778192.0,1647998680796.0,,1261111148357.0,,-3608617711062.0,,-609896283.0,0.0
0,GEE,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,415539144717.0,2317711017394.0,,4300556419.0,,-1907575070023.0,,1102640927.0,0.0
0,GEE,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,-433532948268.0,534580544612.0,,1011751107458.0,,-1981590147398.0,,1725547060.0,0.0
0,GEE,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,521236311053.0,-471841963668.0,,630675113049.0,,358936640955.0,,3466520717.0,0.0
0,CAB,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2016,1.0,True,0.0,True,0.0,,,,,,,,34533218644.0,,-408514379996.0,,297698034877.0,,1336710.0,0.0
0,CAB,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2018,1.0,True,0.0,True,0.0,,,,,,,,318383195667.0,,-291297375485.0,,-29522573456.0,,1750133.0,0.0
0,CAB,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,6384186682.0,333105129751.0,,-29611631081.0,,-297109246583.0,,-65405.0,0.0
0,CAB,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,9841358504.0,351612602083.0,,-67953702796.0,,-273819401750.0,,1860967.0,0.0
0,CAB,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,-347236441.0,220433532526.0,,-138183102455.0,,-82575194023.0,,-22472489.0,0.0
0,CAB,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-22177805233.0,203114815674.0,,-209447299929.0,,-15869128135.0,,23807157.0,0.0
0,CAB,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-4240146845.0,124410996319.0,,-75237849523.0,,-53425342212.0,,12048571.0,0.0
0,CAB,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CAB,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,XMP,2019,1.0,True,0.0,True,0.0,,,,,,,,-10283765744.0,,-3700173056.0,,13283892475.0,,0.0,0.0
0,XMP,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-1875961453.0,26252341646.0,,-2768635756.0,,-25359667343.0,,0.0,0.0
0,XMP,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,50986791.0,26657566179.0,,-783177852.0,,-25823401536.0,,0.0,0.0
0,XMP,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-705020582.0,42468915703.0,,832296669.0,,-44006232954.0,,0.0,0.0
0,XMP,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,1478416969.0,24511579777.0,,-35972332.0,,-22997190476.0,,0.0,0.0
0,XMP,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,-297966989.0,40100410361.0,,48990435.0,,-40447367785.0,,0.0,0.0
0,XMP,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-1404196510.0,42934225762.0,,1442827.0,,-44339865099.0,,0.0,0.0
0,CGP,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2012,1.0,True,0.0,True,0.0,,,,,,,,10358435478.0,,33665842411.0,,-45278222485.0,,-870390.0,0.0
0,CGP,2013,1.0,True,0.0,True,0.0,True,0.0,,,,,2400212191.0,-1929620862.0,,1867070673.0,,2462430893.0,,331487.0,0.0
0,CGP,2014,1.0,True,0.0,True,0.0,True,0.0,,,,,-515053848.0,1289809747.0,,4706667677.0,,-6512009744.0,,478472.0,0.0
0,CGP,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,1990360219.0,10010756084.0,,-4607525482.0,,-3424239013.0,,11368630.0,0.0
0,CGP,2016,1.0,True,0.0,True,0.0,True,0.0,,,,,3018005413.0,32949907804.0,,-6864520875.0,,-23080535884.0,,13154368.0,0.0
0,CGP,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,13284003116.0,20056117948.0,,-2853827567.0,,-3920140509.0,,1853244.0,0.0
0,CGP,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,-3736244708.0,31416278311.0,,-60429275691.0,,25276459501.0,,293171.0,0.0
0,CGP,2019,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2020,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2021,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2022,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CGP,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,SCG,2019,1.0,True,0.0,True,0.0,,,,,,,,-51553079089.0,,-3518197512.0,,100000000000.0,,0.0,0.0
0,SCG,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,3471850305.0,-385946788262.0,,-11581361433.0,,401000000000.0,,0.0,0.0
0,SCG,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,178880674681.0,-1377948441682.0,,-403826437827.0,,1960655554190.0,,0.0,0.0
0,SCG,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-197808676839.0,-1686048116465.0,,-488344751903.0,,1976584191529.0,,0.0,0.0
0,SCG,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,87879862153.0,-530859278902.0,,701585855446.0,,-82846714391.0,,0.0,0.0
0,SCG,2024,1.0,True,0.0,True,0.0,False,-8000000.0,,,,,-39280305281.0,-704210803516.0,,334767486076.0,,330155012159.0,,0.0,0.0
0,SCG,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,-20458600605.0,1595136532194.0,,-226971279266.0,,-1388623853533.0,,0.0,0.0
0,CFM,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,CFM,2018,1.0,,,True,0.0,,,,,,,,,,,,,,0.0,0.0
0,CFM,2019,1.0,True,0.0,True,0.0,,,,,,,,-387825392.0,,-5680787334.0,,18086708332.0,,0.0,0.0
0,CFM,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-6968232293.0,-2612658819.0,,-4187406806.0,,-168166668.0,,0.0,0.0
0,CFM,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,3372689378.0,3478203857.0,,62652189.0,,-168166668.0,,0.0,0.0
0,CFM,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-6775767328.0,-651534781.0,,-5956065879.0,,-168166668.0,,0.0,0.0
0,CFM,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,1080222994.0,544065869.0,,858476564.0,,-322319439.0,,0.0,0.0
0,CFM,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,660947019.0,238603033.0,,791183986.0,,-368840000.0,,0.0,0.0
0,CFM,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,7036642994.0,2586390755.0,,-5049327761.0,,9499580000.0,,0.0,0.0
0,BVL,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,BVL,2019,1.0,True,0.0,True,0.0,,,,,,,,-48569236422.0,,120502112054.0,,-12287919831.0,,0.0,0.0
0,BVL,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-42217145119.0,20489734135.0,,-108071536325.0,,45364657071.0,,0.0,0.0
0,BVL,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,7877809168.0,-86389154371.0,,25619368803.0,,68647594736.0,,0.0,0.0
0,BVL,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,107340925459.0,178739866907.0,,-72831809083.0,,1432867635.0,,0.0,0.0
0,BVL,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-115268883579.0,189510337662.0,,-39917259767.0,,-264861961474.0,,0.0,0.0
0,BVL,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,-10382676002.0,253327779479.0,,-359205969623.0,,95495514142.0,,0.0,0.0
0,BVL,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,187196604255.0,272220155241.0,,-297217144093.0,,212193593107.0,,0.0,0.0
0,EGL,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2017,1.0,True,0.0,True,0.0,,,,,,,,25120428390.0,,-9683334225.0,,-377201055.0,,0.0,0.0
0,EGL,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,-2167541555.0,5759862812.0,,-4613011966.0,,-3314392401.0,,0.0,0.0
0,EGL,2019,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2020,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,EGL,2021,1.0,True,0.0,True,0.0,,,,,,,,4421285851.0,,3426314929.0,,-7309933292.0,,0.0,0.0
0,EGL,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,7255351333.0,835332749.0,,15905055554.0,,-9485036970.0,,0.0,0.0
0,EGL,2023,1.0,True,0.0,True,0.0,True,0.0,,,,,-21816985649.0,-5605830979.0,,-6726117700.0,,-9485036970.0,,0.0,0.0
0,EGL,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,18991912729.0,32263866956.0,,-5579641912.0,,-7692312315.0,,0.0,0.0
0,EGL,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,25173957904.0,44827212746.0,,-9764064125.0,,-9889190717.0,,0.0,0.0
0,DWC,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2014,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2015,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2016,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2017,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2018,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,DWC,2019,1.0,True,0.0,True,0.0,,,,,,,,-333147558323.0,,-8726138962.0,,361511804360.0,,0.0,0.0
0,DWC,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-18536291710.0,4290238632.0,,-45946680175.0,,23120149833.0,,0.0,0.0
0,DWC,2021,1.0,True,0.0,True,0.0,True,0.0,,,,,4644269039.0,92156210581.0,,-136710878254.0,,49198936712.0,,0.0,0.0
0,DWC,2022,1.0,True,0.0,True,0.0,True,0.0,,,,,-9407586427.0,88231901880.0,,-46820131316.0,,-50819356991.0,,0.0,0.0
0,DWC,2023,1.0,True,0.0,True,0.0,False,-9407586427.0,,,,,14125752974.0,61873997417.0,,-30920960367.0,,-26234870503.0,,0.0,0.0
0,DWC,2024,1.0,True,0.0,True,0.0,True,0.0,,,,,123843619588.0,210076051804.0,,-57021905434.0,,-29210526782.0,,0.0,0.0
0,DWC,2025,1.0,True,0.0,True,0.0,True,0.0,,,,,120505745317.0,194381197891.0,,-30974625889.0,,-42900826685.0,,0.0,0.0
0,RTS,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2014,1.0,True,0.0,True,0.0,,,,,,,,-7630489646.0,,-72363991.0,,0.0,,0.0,0.0
0,RTS,2015,1.0,True,0.0,True,0.0,True,0.0,,,,,2532236177.0,-5997900032.0,,90553425.0,,8439582784.0,,0.0,0.0
0,RTS,2016,1.0,True,0.0,True,0.0,False,-5098044941.0,,,,,-388387048.0,-4233936837.0,,41970740.0,,-1294465892.0,,0.0,0.0
0,RTS,2017,1.0,True,0.0,True,0.0,True,0.0,,,,,2941280088.0,11855838203.0,,331891677.0,,-9246449792.0,,0.0,0.0
0,RTS,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,-3997149360.0,-700137141.0,,-805346219.0,,-2491666000.0,,0.0,0.0
0,RTS,2019,1.0,True,0.0,True,0.0,True,0.0,,,,,31368044986.0,33354276069.0,,505434817.0,,-2491665900.0,,0.0,0.0
0,RTS,2020,1.0,True,0.0,True,0.0,True,0.0,,,,,-25168707188.0,-23251662040.0,,631419804.0,,-2548464952.0,,0.0,0.0
0,RTS,2021,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2022,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2023,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2024,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,RTS,2025,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2009,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2010,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2011,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2012,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2013,1.0,,,,,,,,,,,,,,,,,,0.0,0.0
0,IKH,2014,1.0,,,True,0.0,,,,,,,,,,,,,,0.0,0.0
0,IKH,2015,1.0,True,0.0,True,0.0,,,,,,,,,187648362.0,,-65126842.0,,-584010000.0,0.0,0.0
0,IKH,2016,1.0,True,0.0,True,0.0,,,True,0.0,,,-167265042.0,,-98890799.0,,-35698783.0,,-32675460.0,0.0,0.0
0,IKH,2017,1.0,True,0.0,True,0.0,,,True,0.0,,,-98416916.0,,1210337691.0,,-54510353.0,,-1254244254.0,0.0,0.0
0,IKH,2018,1.0,True,0.0,True,0.0,True,0.0,,,,,172446032.0,1283825255.0,,-1572805550.0,,461426327.0,,0.0,0.0
