score_year,fiscal_year,ticker,fscore,sector,bm,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_eq_offer,f_dmargin,f_dturn
2024,2024,DDG,3,Utilities,3.137897076189045,0,0,1,0,1,0,0,1,0
2024,2024,DDN,5,Consumer Staples,1.701921882525177,1,1,1,0,0,0,1,0,1
2024,2024,DDV,7,Materials,0.6173077254947751,1,1,1,1,0,0,1,1,1
2024,2024,DFF,4,Industrials,1.7487573217058825,0,1,0,1,1,0,1,0,0
2024,2024,DGC,5,Materials,0.3016554202687246,1,1,0,1,0,1,1,0,0
2024,2024,DGT,6,Materials,2.124861965415612,1,1,0,1,0,1,1,0,1
2024,2024,DGW,5,Consumer Discretionary,0.3375517104493715,1,0,1,0,1,1,0,1,0
2024,2024,DHA,4,Materials,0.6723104985680415,1,0,0,0,0,1,1,1,0
2024,2024,DHB,6,Materials,0.2524501097485509,1,1,0,1,0,0,1,1,1
2024,2024,DHC,5,Materials,0.6593811579572109,1,1,0,1,0,1,0,0,1
2024,2024,DHD,8,Health Care,0.5784385888127876,1,1,1,1,0,1,1,1,1
2024,2024,DHG,4,Health Care,0.3014281012138752,1,1,0,1,0,0,1,0,0
2024,2024,DHM,2,Materials,1.3343107277633055,1,0,0,0,0,0,1,0,0
2024,2024,DHN,6,Health Care,0.428067779358622,1,1,0,1,0,1,1,1,0
2024,2024,DHT,5,Health Care,0.1316164014484083,1,1,0,0,1,0,1,1,0
2024,2024,DIG,3,Real Estate,0.6763673924376655,1,0,0,0,0,1,0,0,1
2024,2024,DL1,5,Utilities,2.282958617173527,1,0,0,0,1,1,1,0,1
2024,2024,DLG,8,Industrials,0.9530559635347086,1,1,1,0,1,1,1,1,1
2024,2024,DM7,7,Consumer Discretionary,0.8446607613845039,1,1,1,1,0,0,1,1,1
2024,2024,DMC,7,Health Care,0.6729702071344495,1,1,1,0,0,1,1,1,1
2024,2024,DMN,5,Consumer Staples,2.299022546074074,1,0,0,0,1,1,1,1,0
2024,2024,DNP,6,Materials,0.717171112930438,1,1,1,1,0,1,0,0,1
2024,2024,DNW,9,Utilities,0.578201454000995,1,1,1,1,1,1,1,1,1
2024,2024,DP1,5,Health Care,0.6366308308320754,1,1,1,0,0,1,1,0,0
2024,2024,DPG,5,Industrials,0.6785019812093328,1,0,1,0,1,1,1,0,0
2024,2024,DPM,7,Materials,0.8273936383316118,1,1,1,1,0,0,1,1,1
2024,2024,DPR,8,Materials,0.7372883596996777,1,1,1,1,0,1,1,1,1
2024,2024,DQC,4,Industrials,2.188900401114839,0,1,0,1,1,0,1,0,0
2024,2024,DRC,4,Consumer Discretionary,0.5656919420448566,1,0,0,0,0,0,1,1,1
2024,2024,DRG,9,Materials,1.3510434699071787,1,1,1,1,1,1,1,1,1
2024,2024,DRI,7,Materials,0.6337864516556077,1,1,1,1,0,0,1,1,1
2024,2024,DRL,5,Utilities,0.2090753572071158,1,1,0,1,0,1,1,0,0
2024,2024,DS3,8,Industrials,1.649758266826592,1,1,1,1,0,1,1,1,1
2024,2024,DSN,3,Consumer Discretionary,0.4751049524020202,1,1,0,0,0,0,1,0,0
2024,2024,DST,7,Consumer Discretionary,2.210897259697029,1,1,1,1,0,1,1,0,1
2024,2024,DTA,6,Real Estate,2.843015075844342,1,0,1,0,1,1,1,0,1
2024,2024,DTB,5,Industrials,1.002315688023196,1,0,1,0,0,1,1,0,1
2024,2024,DTD,5,Real Estate,0.6937755264149926,1,1,0,0,1,1,1,0,0
2024,2024,DTG,4,Health Care,1.0171478858443384,1,1,0,0,0,1,1,0,0
2024,2024,DTI,6,Real Estate,4.573692368045409,1,0,1,0,1,1,1,0,1
2024,2024,DTK,8,Utilities,0.9031003626503056,1,1,1,1,1,1,1,0,1
2024,2024,DTL,8,Materials,1.234106649686381,1,1,1,1,1,0,1,1,1
2024,2024,DVC,8,Energy,1.5744693278459787,1,1,1,1,1,1,1,1,0
2024,2024,DVP,6,Industrials,0.4539444207051829,1,1,0,0,0,1,1,1,1
2024,2024,DXG,5,Real Estate,0.9309919543623127,1,0,1,0,0,1,0,1,1
2024,2024,DXP,3,Materials,1.2404556707172705,1,0,0,0,0,1,1,0,0
2024,2024,DXS,8,Real Estate,1.4545083196907882,1,1,1,1,1,1,0,1,1
2024,2024,DXV,5,Materials,2.5721563748272196,0,1,1,1,0,0,1,0,1
2024,2024,E12,6,Industrials,1.637090918333333,1,0,1,0,0,1,1,1,1
2024,2024,EBS,7,Communication Services,1.266910994622211,1,1,1,0,1,1,1,1,0
2024,2024,ECO,4,Materials,0.7238678594354838,1,0,1,0,0,0,1,0,1
2024,2024,EID,4,Communication Services,1.1402620230920395,1,1,0,0,0,1,1,0,0
2024,2024,EIN,5,Consumer Discretionary,3.406224764286996,0,0,1,1,0,0,1,1,1
2024,2024,ELC,4,Information Technology,0.4718322181632262,1,1,0,1,0,0,0,1,0
2024,2024,EMS,6,Industrials,0.5474674534662916,1,1,1,1,0,0,1,0,1
2024,2024,EVE,5,Consumer Discretionary,2.1550183491123223,0,1,0,1,1,0,1,0,1
2024,2024,EVG,2,Real Estate,1.6885386702033585,1,0,0,0,0,0,0,1,0
2024,2024,FCM,6,Materials,3.434357114822297,1,1,0,1,0,1,1,0,1
2024,2024,FCN,3,Industrials,1.0907943236854485,1,0,1,0,0,0,0,0,1
2024,2024,FIC,8,Materials,0.8336459874963844,1,1,1,1,1,1,1,0,1
2024,2024,FIR,6,Real Estate,1.9554729236710464,0,1,0,1,1,1,1,1,0
2024,2024,FIT,8,Health Care,2.6729555885352903,1,1,1,1,0,1,1,1,1
2024,2024,FOC,7,Communication Services,0.5419948270292325,1,1,1,0,0,1,1,1,1
2024,2024,FOX,8,Communication Services,0.2154427782525902,1,1,1,1,0,1,1,1,1
2024,2024,FPT,6,Information Technology,0.1327972692536157,1,1,1,1,0,1,0,0,1
2024,2024,FRC,5,Materials,1.8569889344178083,1,1,1,0,0,0,1,0,1
2024,2024,FRT,7,Consumer Discretionary,0.0756057055084455,1,1,1,1,0,1,0,1,1
2024,2024,FT1,7,Consumer Discretionary,0.4334719279158527,1,1,1,0,0,1,1,1,1
2024,2024,G36,8,Industrials,1.633978381130832,1,1,1,1,1,0,1,1,1
2024,2024,GAS,5,Utilities,0.3776437427748,1,1,0,0,1,0,1,0,1
2024,2024,GCB,1,Materials,1.0431714268026282,0,0,0,0,0,0,1,0,0
2024,2024,GCF,8,Consumer Staples,0.5738052267623476,1,1,1,1,1,1,0,1,1
2024,2024,GDA,5,Materials,1.2133641695540538,1,0,1,0,0,1,1,1,0
2024,2024,GDT,7,Consumer Discretionary,0.4662873750799781,1,1,1,1,0,0,1,1,1
2024,2024,GEE,7,Industrials,0.621716709273275,1,1,1,0,1,1,0,1,1
2024,2024,GEG,5,Utilities,1.029150666296695,1,1,0,1,0,1,0,0,1
2024,2024,GEX,8,Industrials,0.8502551790819778,1,1,1,1,1,1,0,1,1
2024,2024,GHC,6,Utilities,0.7738263516541156,1,1,1,0,1,1,1,0,0
2024,2024,GIC,6,Industrials,1.273697544943348,1,1,0,1,0,1,1,1,0
2024,2024,GIL,4,Consumer Discretionary,1.1716411982306385,1,0,1,0,0,1,0,1,0
2024,2024,GMD,6,Industrials,0.4587300812339493,1,1,0,1,1,1,0,0,1
2024,2024,GMX,5,Materials,0.7210667509293038,1,1,0,1,0,1,1,0,0
2024,2024,GND,6,Materials,1.4671505244912728,1,1,0,1,0,1,1,0,1
2024,2024,GPC,5,Consumer Discretionary,3.599894938033681,1,0,1,0,1,0,1,1,0
2024,2024,GSM,7,Utilities,0.7422793488419929,1,1,1,0,1,0,1,1,1
2024,2024,GSP,6,Energy,0.9750367944580222,1,1,1,1,0,0,1,0,1
2024,2024,GVR,7,Materials,0.4359854237941845,1,1,1,0,1,0,1,1,1
2024,2024,H11,8,Industrials,2.354305521394879,1,1,1,1,0,1,1,1,1
2024,2024,HAF,6,Consumer Staples,0.234055281014665,0,1,1,1,0,0,1,1,1
2024,2024,HAG,3,Consumer Staples,0.6862720662430993,1,0,0,0,1,0,0,1,0
2024,2024,HAH,7,Industrials,0.5455650398181361,1,1,1,1,0,0,1,1,1
2024,2024,HAN,5,Industrials,1.0547053927627474,1,0,1,0,1,0,1,1,0
2024,2024,HAP,6,Materials,2.628052737810413,1,1,1,1,0,0,1,0,1
2024,2024,HAR,7,Real Estate,3.3385649453879034,1,1,0,1,1,1,1,0,1
2024,2024,HAS,3,Industrials,2.0984393700690336,0,0,0,0,1,1,1,0,0
2024,2024,HAX,8,Consumer Discretionary,0.6608064825324426,1,1,1,1,0,1,1,1,1
2024,2024,HBC,7,Industrials,0.7900336142568276,1,1,1,0,1,1,1,1,0
2024,2024,HBH,6,Consumer Staples,1.9661074248958332,1,1,0,1,0,1,1,0,1
2024,2024,HCC,8,Materials,1.0399701683689802,1,1,1,1,0,1,1,1,1
2024,2024,HCD,5,Industrials,1.4748399338335003,1,1,0,1,0,1,1,0,0
2024,2024,HD2,8,Real Estate,0.7012684086309562,1,1,1,1,1,0,1,1,1
2024,2024,HDA,7,Materials,2.9582778280324145,1,1,1,0,1,0,1,1,1
2024,2024,HDC,3,Real Estate,0.5037064088457882,1,0,0,0,1,1,0,0,0
2024,2024,HDG,6,Utilities,0.636237437619725,1,1,0,1,1,1,1,0,0
2024,2024,HDM,9,Consumer Discretionary,0.6309108567377695,1,1,1,1,1,1,1,1,1
2024,2024,HEC,5,Industrials,0.9934233588049814,1,1,0,0,1,1,0,1,0
2024,2024,HEJ,6,Industrials,1.8417445927865612,1,1,0,1,1,0,1,1,0
2024,2024,HFB,6,Industrials,1.2784700612732096,1,1,0,1,0,1,1,0,1
2024,2024,HGM,6,Materials,0.1180025445152815,1,1,1,1,0,0,0,1,1
2024,2024,HHG,4,Industrials,1.5430292622762252,0,0,1,1,1,0,1,0,0
2024,2024,HHP,2,Materials,1.2947913120403165,1,0,0,0,0,1,0,0,0
2024,2024,HHS,6,Consumer Discretionary,1.8583725716639992,1,1,1,0,0,0,1,1,1
2024,2024,HHV,7,Industrials,1.0834291020271145,1,1,1,1,1,0,0,1,1
2024,2024,HID,7,Industrials,4.002408645937697,1,1,1,1,1,0,1,1,0
2024,2024,HII,5,Materials,2.62477417864892,1,0,0,0,0,1,1,1,1
2024,2024,HIO,9,Utilities,1.2726382508972431,1,1,1,1,1,1,1,1,1
2024,2024,HKT,4,Consumer Staples,1.409005711579736,1,0,0,0,0,1,1,1,0
2024,2024,HLB,6,Consumer Staples,0.5893326112168285,1,1,0,1,0,1,1,1,0
2024,2024,HLC,7,Energy,1.36432397868296,1,1,1,1,1,0,1,0,1
2024,2024,HMC,4,Materials,1.1613729237219128,1,0,1,0,0,0,1,0,1
2024,2024,HMR,5,Materials,1.2237724133343817,1,1,0,0,0,1,1,1,0
2024,2024,HNA,7,Utilities,0.5514553682720577,1,1,1,1,0,0,1,1,1
2024,2024,HND,6,Utilities,0.8873181465452713,1,1,0,1,0,1,1,0,1
2024,2024,HNF,8,Consumer Staples,0.7633048120902091,1,1,1,1,1,0,1,1,1
2024,2024,HNG,5,Consumer Staples,0.24187940605713,0,1,0,1,1,0,1,1,0
2024,2024,HNM,5,Consumer Staples,1.104483666750255,1,1,0,1,0,1,1,0,0
2024,2024,HOM,5,Materials,3.225375234525925,0,1,0,1,0,1,1,0,1
2024,2024,HPD,5,Utilities,0.6912491947332494,1,1,0,1,1,0,1,0,0
2024,2024,HPG,5,Materials,0.6708695403393763,1,1,1,0,0,0,0,1,1
2024,2024,HPP,5,Materials,0.7401894623078543,1,1,1,0,0,1,0,0,1
2024,2024,HPW,8,Utilities,0.8205377297798782,1,1,1,1,1,1,1,0,1
2024,2024,HPX,7,Real Estate,2.4184955918474063,1,1,0,1,1,0,1,1,1
2024,2024,HRC,8,Materials,0.4870401305560279,1,1,1,0,1,1,1,1,1
2024,2024,HSG,3,Materials,0.9691895785782,1,0,0,0,0,1,0,0,1
2024,2024,HSL,7,Consumer Staples,2.8132487317943653,1,1,0,1,1,1,1,1,0
2024,2024,HSM,7,Consumer Discretionary,2.894474959936766,0,1,1,1,0,1,1,1,1
2024,2024,HSP,7,Materials,1.3624389491353102,1,1,1,0,0,1,1,1,1
2024,2024,HSV,5,Consumer Discretionary,2.820409368344798,1,0,1,0,0,1,1,0,1
2024,2024,HT1,8,Materials,1.0898100409324627,1,1,1,1,0,1,1,1,1
2024,2024,HTE,5,Industrials,2.591120844309645,0,1,0,1,0,1,1,0,1
2024,2024,HTG,8,Consumer Discretionary,0.5113565072851604,1,1,1,1,1,0,1,1,1
2024,2024,HTI,8,Industrials,1.2331370974967475,1,1,1,1,1,1,1,0,1
2024,2024,HTL,5,Consumer Discretionary,0.5125389675299146,1,1,0,1,0,1,1,0,0
2024,2024,HTM,7,Consumer Discretionary,0.9064027753966594,0,1,1,1,1,0,1,1,1
2024,2024,HTN,3,Industrials,1.6663835259991409,1,0,0,0,0,1,1,0,0
2024,2024,HTV,5,Industrials,2.593903038509736,1,1,1,0,0,1,0,1,0
2024,2024,HU1,5,Industrials,2.5405058672181817,1,0,1,0,0,0,1,1,1
2024,2024,HU3,4,Industrials,3.9439308914574367,0,1,0,1,0,1,1,0,0
2024,2024,HU4,7,Real Estate,0.990970513163017,1,1,1,0,1,0,1,1,1
2024,2024,HUB,3,Materials,1.1991210065111433,1,0,0,0,0,1,1,0,0
2024,2024,HUT,7,Consumer Discretionary,0.6095207520573972,1,1,1,1,1,1,0,0,1
2024,2024,HVH,6,Industrials,1.2618125690081212,1,1,1,1,0,1,0,0,1
2024,2024,HVT,7,Materials,0.3644387367832071,1,1,1,0,1,0,1,1,1
2024,2024,HVX,5,Materials,3.094011690329286,0,1,1,1,0,0,1,1,0
2024,2024,HWS,9,Utilities,0.7583418006440666,1,1,1,1,1,1,1,1,1
2024,2024,ICC,6,Consumer Discretionary,1.275972453602967,1,1,0,1,0,1,1,0,1
2024,2024,ICF,6,Consumer Staples,1.9586176189262303,1,1,1,1,0,1,1,0,0
2024,2024,ICG,6,Industrials,2.1512471342692,1,0,1,0,1,0,1,1,1
2024,2024,ICN,8,Industrials,0.3214052463374184,1,1,1,1,1,0,1,1,1
2024,2024,ICT,8,Communication Services,1.4937001238672258,1,1,1,1,0,1,1,1,1
2024,2024,IDC,8,Real Estate,0.3055234828403089,1,1,1,1,1,1,0,1,1
2024,2024,IDI,5,Consumer Staples,1.4659253943193322,1,0,1,0,0,1,1,1,0
2024,2024,IDJ,4,Real Estate,2.013870746282823,1,0,0,0,0,1,1,1,0
2024,2024,IDV,6,Real Estate,0.6166521537930243,1,1,0,0,1,1,1,1,0
2024,2024,IFS,5,Consumer Staples,0.5280688759688336,1,1,0,1,0,0,1,0,1
2024,2024,IJC,2,Real Estate,0.9846364313747804,1,0,0,0,0,1,0,0,0
2024,2024,ILA,6,Materials,2.2118027578717574,0,1,0,1,1,0,1,1,1
2024,2024,ILB,6,Industrials,0.644075368825838,1,1,0,1,1,1,1,0,0
2024,2024,ILC,5,Industrials,1.6345985983486735,1,1,1,0,1,0,1,0,0
2024,2024,ILS,8,Industrials,0.5659493869822373,1,1,1,1,1,1,1,0,1
2024,2024,IMP,6,Health Care,0.3016015653216723,1,1,1,0,0,1,1,0,1
2024,2024,INN,4,Materials,0.736745013691981,1,0,1,0,0,0,1,0,1
2024,2024,IPA,6,Industrials,1.6284218344288592,1,1,1,0,0,1,0,1,1
2024,2024,ISH,5,Utilities,0.5050867054105174,1,1,0,1,0,1,1,0,0
2024,2024,ITC,5,Real Estate,2.0783036802527364,1,0,0,0,1,1,1,0,1
2024,2024,ITS,6,Energy,2.759649522231122,1,1,0,1,1,0,1,0,1
2024,2024,JVC,5,Health Care,1.2618260789483366,1,1,0,1,0,0,1,1,0
2024,2024,KBC,4,Real Estate,0.8888367513828666,1,1,0,1,0,1,0,0,0
2024,2024,KCB,6,Materials,1.094146286591981,1,1,0,1,0,0,1,1,1
2024,2024,KDC,5,Consumer Staples,0.3912548520728331,1,1,0,1,0,0,0,1,1
2024,2024,KDH,3,Real Estate,0.4765371322834655,1,0,0,0,0,1,0,0,1
2024,2024,KGM,4,Consumer Staples,1.48925140997135,1,0,0,0,1,1,1,0,0
2024,2024,KHG,6,Real Estate,2.092650215540179,1,0,1,0,0,1,1,1,1
2024,2024,KHP,6,Utilities,0.8725857900352032,1,1,0,1,1,0,1,0,1
2024,2024,KHS,9,Consumer Staples,1.3291153955577184,1,1,1,1,1,1,1,1,1
2024,2024,KMR,7,Consumer Discretionary,3.499430261253541,1,1,0,1,1,1,1,1,0
2024,2024,KOS,8,Utilities,0.2776688210149681,1,1,1,1,1,0,1,1,1
2024,2024,KSB,4,Materials,1.2475075268223288,1,1,0,1,0,1,0,0,0
2024,2024,KSD,5,Consumer Discretionary,2.1314960061702126,0,1,0,1,0,1,1,1,0
2024,2024,KSF,7,Real Estate,0.4122608883114403,1,1,1,1,1,0,1,0,1
2024,2024,KSQ,5,Materials,2.942172708355556,0,1,0,1,0,1,1,0,1
2024,2024,KSV,7,Materials,0.1655518571569159,1,1,1,0,1,1,0,1,1
2024,2024,KTS,7,Consumer Staples,1.1558121297595567,1,1,1,0,1,1,1,1,0
2024,2024,KVC,3,Materials,5.840461836060606,0,0,1,0,1,0,1,0,0
2024,2024,L10,4,Industrials,1.4157328466923031,1,0,0,0,1,0,1,1,0
2024,2024,L12,8,Industrials,3.0135267195020914,1,1,1,1,1,1,1,0,1
2024,2024,L14,7,Consumer Discretionary,0.3812753644638347,1,1,0,1,1,1,1,1,0
2024,2024,L18,7,Industrials,0.4301148927593531,1,1,1,0,1,1,0,1,1
2024,2024,L40,5,Industrials,0.8824512451307189,1,0,1,0,0,1,0,1,1
2024,2024,L43,5,Industrials,0.9763940050691244,0,0,1,1,0,0,1,1,1
2024,2024,LAF,7,Consumer Staples,0.8775285366917249,1,1,1,1,0,1,0,1,1
2024,2024,LAI,6,Real Estate,0.5755566543926867,1,0,1,0,0,1,1,1,1
2024,2024,LAS,4,Materials,0.6051427134074973,1,0,1,0,0,0,1,1,0
2024,2024,LBM,5,Materials,0.5375518529832155,1,1,0,1,1,0,1,0,0
2024,2024,LCG,2,Industrials,1.277164419568933,1,0,0,0,0,0,0,0,1
2024,2024,LDP,8,Health Care,0.7662497596606094,1,1,1,1,0,1,1,1,1
2024,2024,LEC,5,Consumer Discretionary,1.718704882686906,0,0,0,1,1,0,1,1,1
2024,2024,LGL,1,Real Estate,5.1558943490935585,0,0,0,0,0,0,1,0,0
2024,2024,LHC,5,Industrials,0.4581242558786651,1,1,0,1,1,0,0,0,1
2024,2024,LHG,7,Real Estate,0.9366529118229744,1,0,1,0,1,1,1,1,1
2024,2024,LIC,7,Materials,0.1383908076601908,1,1,1,0,0,1,1,1,1
2024,2024,LIG,7,Industrials,3.4163815736798253,1,1,0,1,1,0,1,1,1
2024,2024,LIX,6,Consumer Staples,0.4316214696600332,1,1,1,1,0,1,1,0,0
2024,2024,LKW,4,Utilities,1.1124449492375,1,1,0,0,0,0,1,0,1
2024,2024,LLM,8,Industrials,0.7883306741114404,1,1,1,1,1,1,1,0,1
2024,2024,LMC,7,Materials,1.8391923585034011,1,1,1,0,0,1,1,1,1
2024,2024,LPT,7,Consumer Discretionary,2.1758907623333332,1,1,1,0,1,1,1,1,0
2024,2024,LSG,6,Real Estate,1.0440716381611612,1,0,0,0,1,1,1,1,1
2024,2024,M10,7,Consumer Discretionary,0.7021319469758545,1,1,0,1,1,0,1,1,1
2024,2024,MA1,9,Real Estate,0.6311403116099301,1,1,1,1,1,1,1,1,1
2024,2024,MAC,5,Industrials,0.759984285362154,1,1,0,1,0,1,0,0,1
2024,2024,MAS,8,Industrials,0.2127189956912578,1,1,1,1,0,1,1,1,1
2024,2024,MBG,6,Consumer Discretionary,3.244166484695037,1,1,1,1,0,0,1,1,0
2024,2024,MCF,4,Consumer Staples,1.261613714051064,1,0,1,0,0,0,1,0,1
2024,2024,MCG,5,Industrials,0.9435572909449416,0,1,0,1,0,0,1,1,1
2024,2024,MCH,4,Consumer Staples,0.0579069747526795,1,1,0,1,0,0,0,1,0
2024,2024,MCM,3,Consumer Staples,0.6109683601828784,1,1,0,0,0,0,1,0,0
2024,2024,MCO,7,Industrials,1.2706175673480269,1,1,0,1,1,1,1,1,0
2024,2024,MCP,6,Materials,0.489453979024222,1,1,1,1,0,1,1,0,0
2024,2024,MDC,8,Energy,1.59562165526109,1,1,1,1,0,1,1,1,1
2024,2024,MFS,3,Communication Services,0.6047175101785497,1,0,0,0,0,0,1,0,1
2024,2024,MGC,5,Energy,1.6920502833940498,1,1,0,1,0,0,1,0,1
2024,2024,MGG,5,Consumer Discretionary,1.099976293908858,1,0,1,0,0,1,1,1,0
2024,2024,MHC,2,Industrials,1.909972259648658,1,0,0,0,0,0,1,0,0
2024,2024,MIC,6,Materials,0.9004258284648382,1,1,0,0,1,1,1,0,1
2024,2024,MKP,4,Health Care,1.7839258185323257,1,0,1,0,0,0,1,0,1
2024,2024,MKV,7,Health Care,1.778488287122449,1,1,1,0,0,1,1,1,1
2024,2024,MLS,7,Consumer Staples,0.7503706849107142,1,1,1,0,0,1,1,1,1
2024,2024,MML,7,Consumer Staples,0.5623898808695563,1,1,1,1,1,0,0,1,1
2024,2024,MSH,5,Consumer Discretionary,0.4604400814505847,1,1,1,0,0,0,0,1,1
2024,2024,MSR,6,Materials,0.9458461519886282,0,1,0,1,0,1,1,1,1
2024,2024,MTA,9,Materials,1.0159234129702028,1,1,1,1,1,1,1,1,1
2024,2024,MTG,7,Utilities,1.630773658169059,1,1,1,1,1,1,0,1,0
2024,2024,MTL,6,Industrials,1.9809941086928105,1,1,0,0,1,1,1,0,1
2024,2024,MTP,7,Health Care,1.189018468058355,1,1,1,1,0,1,1,1,0
2024,2024,MTS,7,Consumer Discretionary,1.2374870498877193,1,1,1,0,0,1,1,1,1
2024,2024,MVB,7,Energy,0.8616757528300751,1,1,1,1,0,1,1,0,1
2024,2024,MVC,5,Materials,1.2865104245863157,1,1,1,0,0,0,1,0,1
2024,2024,MVN,7,Industrials,0.189181557792973,1,1,1,1,0,1,1,0,1
2024,2024,MWG,7,Consumer Discretionary,0.3113560185353383,1,1,1,1,1,0,0,1,1
2024,2024,MZG,6,Materials,1.4355502286312234,1,0,1,0,1,1,1,0,1
2024,2024,NAF,5,Consumer Staples,0.8890995280185052,1,1,0,0,0,1,1,1,0
2024,2024,NAG,5,Consumer Discretionary,1.1086346437068502,1,1,1,0,0,0,1,0,1
2024,2024,NAS,9,Industrials,0.3415949085423866,1,1,1,1,1,1,1,1,1
2024,2024,NAV,3,Consumer Discretionary,0.7222372135464017,1,0,0,0,0,0,1,1,0
2024,2024,NBB,4,Real Estate,0.8007302428725611,1,0,0,0,1,1,1,0,0
2024,2024,NBC,7,Energy,1.5435999914190683,1,1,0,1,1,1,1,0,1
2024,2024,NBE,4,Communication Services,1.611230861543307,1,0,0,0,0,0,1,1,1
2024,2024,NBP,4,Utilities,1.341706835482021,0,1,0,1,0,0,1,0,1
2024,2024,NBT,7,Utilities,0.8420887389795918,1,1,0,1,1,1,1,1,0
2024,2024,NCG,6,Consumer Staples,2.177395184717243,1,0,1,0,1,0,1,1,1
2024,2024,NCS,8,Industrials,0.3941012800032673,1,1,1,1,1,1,1,0,1
2024,2024,NCT,5,Industrials,0.1852419172976732,1,1,1,0,0,0,1,0,1
2024,2024,ND2,8,Utilities,0.4359622239597712,1,1,1,1,1,0,1,1,1
2024,2024,NDN,3,Real Estate,1.688222549003117,1,0,0,0,0,1,1,0,0
2024,2024,NDP,6,Health Care,0.961268534512012,1,1,1,0,0,0,1,1,1
2024,2024,NDT,6,Consumer Discretionary,0.6676964866058618,0,1,1,1,0,0,1,1,1
2024,2024,NDX,6,Industrials,2.2589233259603576,1,1,0,1,1,1,1,0,0
2024,2024,NED,9,Utilities,1.715556657142857,1,1,1,1,1,1,1,1,1
2024,2024,NET,5,Consumer Staples,0.3058876378115106,1,1,0,1,0,1,1,0,0
2024,2024,NFC,7,Materials,0.8338446890695839,1,1,1,1,0,0,1,1,1
2024,2024,NHA,7,Real Estate,0.4217053251160998,1,1,1,1,1,0,0,1,1
2024,2024,NHC,6,Materials,0.6063910012156757,1,1,1,1,0,0,1,0,1
2024,2024,NHH,8,Materials,1.4146128367627602,1,1,1,1,0,1,1,1,1
2024,2024,NHT,9,Materials,1.0643830763351705,1,1,1,1,1,1,1,1,1
2024,2024,NKG,5,Materials,1.286117717708213,1,0,1,0,0,0,1,1,1
2024,2024,NLG,7,Real Estate,0.6879569827309638,1,1,1,1,0,1,1,0,1
2024,2024,NNC,7,Materials,0.8172419926696692,1,1,1,1,0,0,1,1,1
2024,2024,NNT,9,Utilities,0.5274877928715176,1,1,1,1,1,1,1,1,1
2024,2024,NO1,7,Industrials,1.2081005817588326,1,1,1,0,1,0,1,1,1
2024,2024,NRC,4,Real Estate,2.17729381583326,0,1,0,1,0,0,1,0,1
2024,2024,NS2,8,Utilities,0.5809703857691091,1,1,1,1,0,1,1,1,1
2024,2024,NSC,5,Consumer Staples,1.016130781512545,1,1,0,0,0,1,1,0,1
2024,2024,NSH,7,Materials,2.6151725240449206,1,1,1,1,1,1,1,0,0
2024,2024,NST,4,Consumer Staples,1.612152335330291,1,0,1,0,0,1,1,0,0
2024,2024,NT2,5,Utilities,0.6945909733580025,1,1,0,1,0,1,1,0,0
2024,2024,NTC,5,Real Estate,0.2172865911838573,1,1,0,1,0,0,1,0,1
2024,2024,NTL,8,Real Estate,0.7853757882140733,1,1,1,1,0,1,1,1,1
2024,2024,NTP,8,Materials,0.4019236584416771,1,1,1,1,0,1,1,1,1
2024,2024,NUE,5,Industrials,1.2640051065263158,1,0,0,0,1,1,1,1,0
2024,2024,NVL,4,Real Estate,1.8927698769899508,0,0,0,1,1,0,1,0,1
2024,2024,NVT,7,Consumer Discretionary,0.2976519837612111,0,1,0,1,1,1,1,1,1
2024,2024,NXT,6,Materials,1.9309108240887132,1,1,0,1,1,1,1,0,0
2024,2024,OCH,6,Consumer Staples,1.401199343229091,1,1,0,1,1,1,0,1,0
2024,2024,ODE,5,Communication Services,0.2956699250956719,1,1,0,1,0,1,1,0,0
2024,2024,OGC,6,Consumer Staples,0.5313593916517647,1,1,0,1,1,1,0,1,0
2024,2024,OIL,2,Energy,0.8406372594829452,1,0,0,0,0,0,1,0,0
2024,2024,ONE,5,Communication Services,2.537371183868088,1,0,0,0,1,1,1,0,1
2024,2024,OPC,4,Health Care,0.507226777370095,1,1,0,0,0,1,1,0,0
2024,2024,PAC,6,Industrials,0.4882653756344839,1,1,1,0,1,1,1,0,0
2024,2024,PAN,5,Consumer Staples,1.0216041946359975,1,0,1,0,1,0,1,1,0
2024,2024,PAS,5,Materials,4.019151896239834,1,0,1,0,0,1,0,1,1
2024,2024,PAT,5,Materials,0.2605822230323024,1,1,0,1,0,1,1,0,0
2024,2024,PBC,6,Health Care,1.614624894753385,1,1,0,1,1,0,1,1,0
2024,2024,PBP,4,Materials,1.1017867407078932,1,0,1,0,0,0,1,0,1
2024,2024,PBT,7,Materials,1.372844252445914,1,1,1,1,0,1,1,0,1
2024,2024,PC1,7,Industrials,0.6747568266186839,1,1,1,1,0,1,0,1,1
2024,2024,PCE,7,Materials,1.100865327338983,1,1,1,1,0,0,1,1,1
2024,2024,PCF,4,Energy,1.3385854603773586,1,0,0,0,0,1,1,1,0
2024,2024,PCH,7,Materials,0.8381769183753728,1,1,0,1,0,1,1,1,1
2024,2024,PCT,7,Industrials,1.0310661040388245,1,1,1,1,0,1,1,1,0
2024,2024,PDB,9,Materials,1.467583720568705,1,1,1,1,1,1,1,1,1
2024,2024,PDN,9,Industrials,0.3187272669575431,1,1,1,1,1,1,1,1,1
