cagr,mean_ann,vol_ann,sharpe,mdd,turnover
0.1457690857215983,0.16651690504544328,0.25127051071352113,0.6626997516445244,-0.09108427182169199,0.9512820512820513
0.11241648726609466,0.127970118552063,0.20876526288724143,0.612985689200518,-0.0811435615457663,0.9282051282051283
0.16440892832215925,0.18433483720544475,0.24982067878673045,0.7378686107998675,-0.1140052339706562,0.958974358974359
0.1607767262171882,0.1921848495981285,0.32949778006722463,0.5832659921378489,-0.1259227422640148,0.9538461538461539
0.16745424995280622,0.18183989620971333,0.20733488260231897,0.8770347465288483,0.0,0.9564102564102565
0.17741801487087727,0.20688120986635844,0.30909453441593593,0.6693137109566836,-0.040210505833652044,0.9615384615384616
0.15879514499745584,0.17598919654592832,0.23033040200100874,0.7640728059214588,-0.04863773453730991,0.9564102564102565
0.13813186125408405,0.16815544174018043,0.3122181183519771,0.5385832270970625,-0.15544511336661382,0.9512820512820513
0.14152850447705934,0.16220402331756525,0.24262469579037754,0.6685388014157718,-0.12456508178952252,0.9615384615384616
0.15020320507603757,0.1668226899174783,0.21674747756494955,0.7696638124311689,-0.09094865693143073,0.9743589743589743
0.12021494827079748,0.14307355870739039,0.263416555496394,0.5431456593067059,-0.11777900523066032,0.935897435897436
0.1156988585047154,0.13007690226024676,0.19446958419421956,0.6688804462621625,-0.09911825531518181,0.9615384615384616
0.1417140327183275,0.1636633011076046,0.24483372800866857,0.6684671366104018,-0.10360510602765616,0.9717948717948719
0.153826421193491,0.16506663722197698,0.17127050483349712,0.963777373006804,-0.05555110497101057,0.9692307692307692
0.12456061680228525,0.16088798289426023,0.3341493939675252,0.48148518536561036,-0.18706003023046514,0.9692307692307692
0.1353263000371816,0.1573476031064029,0.2511296999654772,0.6265591171734505,-0.1704262457792014,0.9487179487179488
0.14233498985053328,0.15531973572578722,0.18479029485038745,0.8405189019885454,-0.061453601741506714,0.9461538461538462
0.15626963468543353,0.1764475185880013,0.2377333510047259,0.7422076786546189,-0.10776817404508288,0.9538461538461539
0.13788864661414935,0.16133050256900636,0.2729951189666333,0.5909647878675988,-0.08518594699280668,0.9512820512820513
0.1355545010173269,0.15246505839311267,0.206926659453338,0.7368072282029642,-0.16148658737365573,0.9512820512820513
0.15798567597694557,0.1769757390670704,0.22891156073914684,0.7731183977586032,-0.119433041677792,0.9538461538461539
0.11823232045813348,0.13664272836595037,0.22705029359485318,0.6018170080404063,-0.10744994373009797,0.9666666666666667
0.13570593389658692,0.14918981796825218,0.19884734573512156,0.7502731173841433,-0.08741922395536994,0.9487179487179488
0.12496184921950082,0.14350972311155993,0.21627321254440698,0.6635575503003792,-0.13715728234550062,0.9743589743589743
0.12434383372623636,0.13801149255051468,0.18569117518340322,0.7432312947247152,-0.09741565620069015,0.9564102564102566
0.11183197356842078,0.12419985059513208,0.18079996733413134,0.6869462004138631,-0.08627201499925996,0.9487179487179488
0.14185051546778737,0.1608711410822186,0.23852739854496888,0.6744346438335469,-0.06817102563339439,0.9564102564102565
